story|action|classified_action|similarity
As an IT officer, I want to know how secure data is, so that I can ensure legal compliance.|know|read|0.5288556814193726
As a funder, I want to know how secure data is, so that I can ensure legal compliance.|know|read|0.5266689658164978
As a Research Centre Director, I want to receive regular summary reports of research data, so that I understand trends in data use among staff and postgraduate students.|receive|read|0.4887467324733734
As a Postgraduate Convenor, I want to receive regular summary reports of research data, so that I understand trends in data use among staff and postgraduate students.|receive|read|0.4950058162212372
As a research support officer, I want to ensure compliance to the funders’ rules, so that I can ensure all costs will be accepted.|ensure|read|0.446216344833374
As a funder, I want to be able to check all the repositories mentioned in a DMP, so that I can verify whether the project has followed our funding rules.|check|read|0.6131886839866638
As a PI, I want to plan what kind of data I want to store, so that I can ensure it will be possible to store it.|plan|read|0.425869345664978
As a PI, I want to know how secure data is, so that I can ensure legal compliance.|know|read|0.5266689658164978
As a Director of Research Integrity, I want to access reports containing details of research projects in which data are classified as sensitive or highly sensitive, so that I can confirm security protocols are applied to these data.|access|read|0.5159996151924133
As an archive, I want to get information about the volume of data to preserve at an early stage, so that I can provide the adequate storage infrastructure.|get|read|0.5615530610084534
As a researcher, I want to know how long it will take to archive, so that I can plan further steps.|know|read|0.44799330830574036
As a PI, I want to know who owns the data, so that I know what I am allowed to do with it.|know|read|0.4266793429851532
As a data manager, I want to have references to documentation of the data, so that the data can be re-used and managed.|have|read|0.5171769857406616
As a data manager, I want to have the creation process, so that the data can be re-used and managed.|have|read|0.47106507420539856
As an archivemanager, I want to make sure that detailed metadata are associated to data so that it will be understandable by future users.|make sure|create|0.47238221764564514
As a data manager, I want to know which kind of data types will be produced or collected, so that I can ensure that the necessary technical resources and technical know-how is available.|know|read|0.5266686081886292
As an IT staff member, I want to know which kind of data types will be produced or collected, so that I can ensure that the necessary technical resources and technical know-how is available.|know|read|0.5258557796478271
As an IT staff member, I want to know how the data is used, so that I can determine what kind of basic services and functionalities are required.|know|read|0.4812353849411011
As a data manager, I want to know whether the collected data depends on other data sets from my own or other institutions, so that I can ensure that these dependencies are maintained.|know|read|0.5557964444160461
As an IT staff member, I want to know which formats are used, so that I can determine what kind of technical services and functionalities are required.|know|read|0.4910014569759369
As an IT staff member, I want to know with which software the data is produced or used, so that I can determine what kind of technical services and functionalities are required.|know|read|0.5241861343383789
As an IT staff member, I want to know with which technology the data is produced or used, so that I can determine what kind of technical services and functionalities are required.|know|read|0.5166414976119995
As a data manager, I want to know which information is necessary to re-use the data, so that it can be checked whether all necessary information is available for researchers interested in re-using the data.|know|read|0.5105133056640625
As a data manager, I want to know which formats are used, so that I know what technology or background information might be necessary to use the data.|know|read|0.502436637878418
As a data manager, I want to know whether the data can be reproduced efficiently, so that I can determine whether and how the data has to be stored.|know|read|0.5325621366500854
As a data manager, I want to know with which software the data is produced or used, so that I know what technology or background information might be necessary to (re-)use the data.|know|read|0.5231661200523376
As a data manager, I want to know with which technology the data is produced or used, so that I know what technology or background information might be necessary to (re-)use the data.|know|read|0.5164659023284912
As a research evaluation manager, I want to ensure all metadata are quoted correctly with our affiliation, so that they are counted towards our citation counts.|ensure|read|0.5533062815666199
As an administrator, I want to check that all data has the appropriate security level, so that I can demonstrate compliance.|check|read|0.38627681136131287
As a data manager, I want to know the security requirements of the data, so that I can check whether the data can be kept secure.|know|read|0.5042632222175598
As a institutional data steward, I want to be able to extract the data sets that are submitted to external repositories, so that I can add them to an institutional data catalogue.|extract|read|0.5340973138809204
As an institutional data manager, I want to know about the privacy and security requirements of the data, so that I can plan the right storage system and sharing permissions.|know|read|0.4799540936946869
As a researcher, I want to see the sections on costing by other researchers in my department, so that I can see if we could share data manager posts.|see|read|0.5194745063781738
As a researcher, I want to see the sections on roles submitted by other researchers in my department, so that I can see if we could share data manager posts.|see|read|0.523582398891449
As a researcher, I want to see the sections on responsibilities submitted by other researchers in my department, so that I can see if we could share data manager posts.|see|read|0.5278537273406982
As a faculty data steward, I want to see the sections on costing, so that I can ensure sufficient expertise on data management to support the project.|see|read|0.534828782081604
As a faculty data steward, I want to see the sections on roles, so that I can ensure sufficient expertise on data management to support the project.|see|read|0.534828782081604
As a faculty data steward, I want to see the sections on responsibilities, so that I can ensure sufficient expertise on data management to support the project.|see|read|0.534828782081604
As a data manager, I want to clarify the necessary rights for re-using the data, so that it is legal to reuse the data.|clarify|read|0.4980355501174927
As a researcher, I want to record my intention to share data I have collected under terms of a particular licence, so that other researchers who use the data understand the rights of use.|record|read|0.48898759484291077
As a data manager, I want to plan the anonymization of data, so that we protect the privacy of the people participating in the research as good as possible and still ensure reusability of data.|plan|read|0.46751055121421814
As a repository manager, I want to have metadata in additional languages, so that I can allow for multilingual data archive.|have|read|0.5543103814125061
As a data manager, I want to know whether the DMP was approved, so that I can proceed with the required next steps.|know|read|0.472778856754303
