story|action|classified_action|similarity
As a Developer, I want to get a Data Package into C++ in seconds, so that I can start using the data in doing analysis and visualizations.|get|read|0.5340208411216736
As a Machine Learning expert, I would like to package ML datasets as data packages, so that I can easily import them into my ML platform, so that I can start using the data in doing analysis.|package|read|0.445380836725235
As a Developer, I want an Elasticsearch integration, so that I can integrate data-packaged data with pipelines that use Elasticsearch.|want|read|0.39446258544921875
As a Developer, I want an SPSS integration, so that I can integrate data-packaged data with pipelines that use SPSS.|want|read|0.39446258544921875
As a Developer, I want an EPrints integration, so that I can integrate data-packaged data with pipelines that use EPrints.|want|read|0.39446258544921875
As a Developer, I want a Mongo integration, so that I can integrate data-packaged data with pipelines that use Mongo.|want|read|0.3759123384952545
As a Developer, I want a DAT integration, so that I can integrate data-packaged data with pipelines that use DAT.|want|read|0.3159942328929901
As a ResearcherGovernment Publisher, I want to add general reference data to my narrow dataset, so that my dataset is more useful.|add|read|0.5553963780403137
As a ResearcherGovernment Publisher, I want to add general country names to my dataset that only contains country codes, so that my dataset is more readable.|add|read|0.49656590819358826
As a ResearcherGovernment Publisher, I want to add reference data on inflation to my spending dataset, so that the spending lines in my dataset is more understandable.|add|read|0.5039145946502686
As a ResearcherGovernment Publisher, I want to map lines in my dataset using geographic data in my dataset, so that my dataset is more engaging for non-technical users.|map|read|0.5089442133903503
As a Researcher, I want to be able to reference a remote-controlled vocabulary for my dataset, so that I can be sure that column of my dataset are valid against a single shard list of terms.|reference|read|0.46087267994880676
As a developer, I want an DSpace integration, so that I can integrate data-packaged data with pipelines that use Dspace.|want|read|0.39446258544921875
As a Developer, I want Feather integration, so that I can integrate data-packaged data with pipelines that use Feather.|want|read|0.3268864154815674
As a Developer, I want HDF5 integration, so that I can integrate data-packaged data with pipelines that use HDF5.|want|read|0.3695433735847473
As a Researcher, working with data, I want an Microsoft Power BI integration, so that I can import datasets without downloading them locally.|want|create|0.37745988368988037
As a ResearcherPublisher, I want an integration with Zenodo, so that when I store my dataset in GitHub, I don’t have to retype descriptive information about my dataset.|want|read|0.41726920008659363
As a Publisher, I would like an integration with Open Refine, so that I can output cleaned Data Packages.|would like|create|0.439728319644928
As a ResearcherPublisher, I want to publish Data Packages to CKAN, so that my data is findable, and I can have a data API.|publish|read|0.5473663210868835
As a ResearcherDeveloper, would like the ability import/export from MS-SQL, so that I can use Data Packages in workflows that involve MS-SQL.|import/export|create|0.3599828779697418
As a Researcher, working with data in NetCDF, I want NetCDF integration, so that I can store my data in plaintext while still retaining its metadata.|want|read|0.4646993577480316
As a Researcher, I want an integration with https://data.mendeley.com/, so that I can validate my data upon ingest to the service.|want|read|0.41726920008659363
As a Publisher, I would like an integration with Excel, so that I can output cleaned Data Packages.|would like|create|0.40139496326446533
As a Publisher, I want to store my data quickly and easily online.|store|read|0.4858246445655823
As a Repository Manager, I want a tool that makes it easy for researchers/ users to add basic metadata to their research data, so that it is more findable and therefore useful.|want|read|0.45056718587875366
As a ResearcherPublisher, I want validate my data with a minimum of clicks, so that I can feel trust in the validity and usefulness of the data.|validate|read|0.5262777209281921
As a publisher, I want to be able to check that every time I update my data it is still good, so that I can catch errors early and store reliable data.|check|read|0.44508829712867737
As a DeveloperWrangler, I want to use a command line tool that allows met to validate data, so that I can feel trust in the validity and usefulness of the data quickly and in the context of my command line workflow.|use|create|0.4862758219242096
As a developer, I want an online service that is connected to my data repository that validates data on update, so that I can delegate data validation to a third party.|want|read|0.46205106377601624
As a government Publisher, I want to make it easy to prove that our published data is valid, so that I can claim that we are living up to our transparency commitments.|make it easy|read|0.46463721990585327
As a Civic Tech Activist, I want to make it easy to assess the quality of data stored by the government, so that I can make sure that government is living up to its transparency commitments.|make it easy to assess|read|0.6157301664352417
As a publisher, I want to embed an interactive preview of my data on my site, so that users can be encouraged that this is the correct data for them.|embed|read|0.6125145554542542
As a publisher, I want to embed a preview button on my site, so that users can preview the data and be encouraged that this is the correct data for them.|embed|read|0.6151171922683716
As a Publisher, I want to know how many users have previewed a dataset, so that I know how interest in a dataset relates to its actual download numbers.|know|read|0.5662394762039185
As a Developer, I want to customize an existing wizard for my specific type of data, so that I can give my users a great user experience.|customize|read|0.5803136825561523
As a Publisher, I want to add useful metadata to make the dataset more useful.|add|read|0.6212129592895508
As a Publisher, I want to add in new data columns to make the dataset more useful.|add|read|0.6053531169891357
As a publisher, I want to package reproducible steps to get a certain data state, so my methodology is transparent and can be rerun by others.|package|read|0.554303765296936
As a DeveloperDataWrangler, I want to store my Data Package in GitHub and have it automatically stored into CKAN, so that I get a data API and my dataset is listed in a relevant catalog.|store|read|0.5758103132247925
As a Researcher, I want a tool that can generate basic statistics about a dataset, so that I can get a quick preview of the data.|want|read|0.3695433735847473
As a DeveloperPublisher, I want a tool to create an embeddable data summary via iframe, so that I can embed data summaries across sites.|want|read|0.5719705820083618
As a Researcher, I want an app that generates an OpenRefine reconciliation API endpoint from a Tabular Data Package, so that I can use it to clean messy data.|want|read|0.3887697458267212
As a Researcher, I want an app that create proxy Data Packages for well know and reliable data, sources, so that I can load high quality data using Data Package tooling.|want|read|0.3887697458267212
As a RepositoryManagerResearcher, I want an app that acts as a match-making service for packaging data, so that owners are paired with data packagers.|want|read|0.3887697458267212
As a developer, I would like to create a web socket protocol for Frictionless data tools, so that I can easily use data packages with additional data analysis tools.|create|create|0.524319052696228
As a Publisher, I would like a tool to check data availability persistence after publication.|would like|read|0.5485116839408875
As a ResearcherPublisher, I want to specify the funding that contributed to the creation of a given dataset, so that funding agencies can identify the funding, source for a given dataset.|specify|read|0.49039915204048157
As a ResearcherPublisher, I want to add a DOI to a dataset, so that I can cite it in papers stored  with the data.|add|create|0.4420095980167389
