Entity 1|Entity 2|Hints from Wordnet
all right|kind of data I want to store|False
all right|kind of datum type|False
all right|legal status|False
all right|metadata|False
all right|necessary right|False
all right|persistent identifier|False
all right|plan provenance|False
all right|pointer|False
all right|privacy|False
all right|reference|False
all right|regular summary report|False
all right|report|False
all right|repository mention|False
all right|research publication|False
all right|section|False
all right|security requirement|False
all right|service use|False
all right|short description|False
all right|software|False
all right|technology|False
all right|time plan|False
all right|topic|False
all right|when|False
all right|my data|False
all right|who|False
all right|who be responsible|False
anonymization of datum|administrative information|False
anonymization of datum|agreement|False
anonymization of datum|all datum|False
anonymization of datum|all metadata|False
anonymization of datum|all resource|False
anonymization of datum|all right|False
anonymization of datum|anonymization of datum|False
anonymization of datum|compliance|False
anonymization of datum|conservation period|False
anonymization of datum|content|False
anonymization of datum|cost|False
anonymization of datum|creation process|False
anonymization of datum|data set|False
anonymization of datum|datum|False
anonymization of datum|datum sensitivity|False
anonymization of datum|description|False
anonymization of datum|detail|False
anonymization of datum|dmp|False
anonymization of datum|estimate|False
anonymization of datum|format|False
anonymization of datum|how|False
anonymization of datum|how long|False
anonymization of datum|how many|False
anonymization of datum|how secure|False
anonymization of datum|information|False
anonymization of datum|intention|False
anonymization of datum|it resource requirement|False
anonymization of datum|kind of data|False
anonymization of datum|kind of data I want to record / store|False
anonymization of datum|kind of data I want to store|False
anonymization of datum|kind of datum type|False
anonymization of datum|legal status|False
anonymization of datum|metadata|False
anonymization of datum|necessary right|False
anonymization of datum|persistent identifier|False
anonymization of datum|plan provenance|False
anonymization of datum|pointer|False
anonymization of datum|privacy|False
anonymization of datum|reference|False
anonymization of datum|regular summary report|False
anonymization of datum|report|False
anonymization of datum|repository mention|False
anonymization of datum|research publication|False
anonymization of datum|section|False
anonymization of datum|security requirement|False
anonymization of datum|service use|False
anonymization of datum|short description|False
anonymization of datum|software|False
anonymization of datum|technology|False
anonymization of datum|time plan|False
anonymization of datum|topic|False
anonymization of datum|when|False
anonymization of datum|my data|False
anonymization of datum|who|False
anonymization of datum|who be responsible|False
compliance|administrative information|False
compliance|agreement|False
compliance|all datum|False
compliance|all metadata|False
compliance|all resource|False
compliance|all right|False
compliance|anonymization of datum|False
compliance|compliance|False
compliance|conservation period|False
compliance|content|False
compliance|cost|False
compliance|creation process|False
compliance|data set|False
compliance|datum|False
compliance|datum sensitivity|False
compliance|description|False
compliance|detail|False
compliance|dmp|False
compliance|estimate|False
compliance|format|False
compliance|how|False
compliance|how long|False
compliance|how many|False
compliance|how secure|False
compliance|information|False
compliance|intention|False
compliance|it resource requirement|False
compliance|kind of data|False
compliance|kind of data I want to record / store|False
compliance|kind of data I want to store|False
compliance|kind of datum type|False
compliance|legal status|False
compliance|metadata|False
compliance|necessary right|False
compliance|persistent identifier|False
compliance|plan provenance|False
compliance|pointer|False
compliance|privacy|False
compliance|reference|False
compliance|regular summary report|False
compliance|report|False
compliance|repository mention|False
compliance|research publication|False
compliance|section|False
compliance|security requirement|False
compliance|service use|False
compliance|short description|False
compliance|software|False
compliance|technology|False
compliance|time plan|False
compliance|topic|False
compliance|when|False
compliance|my data|False
compliance|who|False
compliance|who be responsible|False
conservation period|administrative information|False
conservation period|agreement|False
conservation period|all datum|False
conservation period|all metadata|False
conservation period|all resource|False
conservation period|all right|False
conservation period|anonymization of datum|False
conservation period|compliance|False
conservation period|conservation period|False
conservation period|content|False
conservation period|cost|False
conservation period|creation process|False
conservation period|data set|False
conservation period|datum|False
conservation period|datum sensitivity|False
conservation period|description|False
conservation period|detail|False
conservation period|dmp|False
conservation period|estimate|False
conservation period|format|False
conservation period|how|False
conservation period|how long|False
conservation period|how many|False
conservation period|how secure|False
conservation period|information|False
conservation period|intention|False
conservation period|it resource requirement|False
conservation period|kind of data|False
conservation period|kind of data I want to record / store|False
conservation period|kind of data I want to store|False
conservation period|kind of datum type|False
conservation period|legal status|False
conservation period|metadata|False
conservation period|necessary right|False
conservation period|persistent identifier|False
conservation period|plan provenance|False
conservation period|pointer|False
conservation period|privacy|False
conservation period|reference|False
conservation period|regular summary report|False
conservation period|report|False
conservation period|repository mention|False
conservation period|research publication|False
conservation period|section|False
conservation period|security requirement|False
conservation period|service use|False
conservation period|short description|False
conservation period|software|False
conservation period|technology|False
conservation period|time plan|False
conservation period|topic|False
conservation period|when|False
conservation period|my data|False
conservation period|who|False
conservation period|who be responsible|False
content|administrative information|False
content|agreement|False
content|all datum|False
content|all metadata|False
content|all resource|False
content|all right|False
content|anonymization of datum|False
content|compliance|False
content|conservation period|False
content|content|False
content|cost|False
content|creation process|False
content|data set|False
content|datum|False
content|datum sensitivity|False
content|description|False
content|detail|False
content|dmp|False
content|estimate|False
content|format|False
content|how|False
content|how long|False
content|how many|False
content|how secure|False
content|information|False
content|intention|False
content|it resource requirement|False
content|kind of data|False
content|kind of data I want to record / store|False
content|kind of data I want to store|False
content|kind of datum type|False
content|legal status|False
content|metadata|False
content|necessary right|False
content|persistent identifier|False
content|plan provenance|False
content|pointer|False
content|privacy|False
content|reference|False
content|regular summary report|False
content|report|False
content|repository mention|False
content|research publication|False
content|section|False
content|security requirement|False
content|service use|False
content|short description|False
content|software|False
content|technology|False
content|time plan|False
content|topic|False
content|when|False
content|my data|False
content|who|False
content|who be responsible|False
cost|administrative information|False
cost|agreement|False
cost|all datum|False
cost|all metadata|False
cost|all resource|False
cost|all right|False
cost|anonymization of datum|False
cost|compliance|False
cost|conservation period|False
cost|content|False
cost|cost|False
cost|creation process|False
cost|data set|False
cost|datum|False
cost|datum sensitivity|False
cost|description|False
cost|detail|False
cost|dmp|False
cost|estimate|False
cost|format|False
cost|how|False
cost|how long|False
cost|how many|False
cost|how secure|False
cost|information|False
cost|intention|False
cost|it resource requirement|False
cost|kind of data|False
cost|kind of data I want to record / store|False
cost|kind of data I want to store|False
cost|kind of datum type|False
cost|legal status|False
cost|metadata|False
cost|necessary right|False
cost|persistent identifier|False
cost|plan provenance|False
cost|pointer|False
cost|privacy|False
cost|reference|False
cost|regular summary report|False
cost|report|False
cost|repository mention|False
cost|research publication|False
cost|section|False
cost|security requirement|False
cost|service use|False
cost|short description|False
cost|software|False
cost|technology|False
cost|time plan|False
cost|topic|False
cost|when|False
cost|my data|False
cost|who|False
cost|who be responsible|False
creation process|administrative information|False
creation process|agreement|False
creation process|all datum|False
creation process|all metadata|False
creation process|all resource|False
creation process|all right|False
creation process|anonymization of datum|False
creation process|compliance|False
creation process|conservation period|False
creation process|content|False
creation process|cost|False
creation process|creation process|False
creation process|data set|False
creation process|datum|False
creation process|datum sensitivity|False
creation process|description|False
creation process|detail|False
creation process|dmp|False
creation process|estimate|False
creation process|format|False
creation process|how|False
creation process|how long|False
creation process|how many|False
creation process|how secure|False
creation process|information|False
creation process|intention|False
creation process|it resource requirement|False
creation process|kind of data|False
creation process|kind of data I want to record / store|False
creation process|kind of data I want to store|False
creation process|kind of datum type|False
creation process|legal status|False
creation process|metadata|False
creation process|necessary right|False
creation process|persistent identifier|False
creation process|plan provenance|False
creation process|pointer|False
creation process|privacy|False
creation process|reference|False
creation process|regular summary report|False
creation process|report|False
creation process|repository mention|False
creation process|research publication|False
creation process|section|False
creation process|security requirement|False
creation process|service use|False
creation process|short description|False
creation process|software|False
creation process|technology|False
creation process|time plan|False
creation process|topic|False
creation process|when|False
creation process|my data|False
creation process|who|False
creation process|who be responsible|False
data set|administrative information|False
data set|agreement|False
data set|all datum|False
data set|all metadata|False
data set|all resource|False
data set|all right|False
data set|anonymization of datum|False
data set|compliance|False
data set|conservation period|False
data set|content|False
data set|cost|False
data set|creation process|False
data set|data set|False
data set|datum|False
data set|datum sensitivity|False
data set|description|False
data set|detail|False
data set|dmp|False
data set|estimate|False
data set|format|False
data set|how|False
data set|how long|False
data set|how many|False
data set|how secure|False
data set|information|False
data set|intention|False
data set|it resource requirement|False
data set|kind of data|False
data set|kind of data I want to record / store|False
data set|kind of data I want to store|False
data set|kind of datum type|False
data set|legal status|False
data set|metadata|False
data set|necessary right|False
data set|persistent identifier|False
data set|plan provenance|False
data set|pointer|False
data set|privacy|False
data set|reference|False
data set|regular summary report|False
data set|report|False
data set|repository mention|False
data set|research publication|False
data set|section|False
data set|security requirement|False
data set|service use|False
data set|short description|False
data set|software|False
data set|technology|False
data set|time plan|False
data set|topic|False
data set|when|False
data set|my data|False
data set|who|False
data set|who be responsible|False
datum|administrative information|False
datum|agreement|False
datum|all datum|False
datum|all metadata|False
datum|all resource|False
datum|all right|False
datum|anonymization of datum|False
datum|compliance|False
datum|conservation period|False
datum|content|False
datum|cost|False
datum|creation process|False
datum|data set|False
datum|datum|False
datum|datum sensitivity|False
datum|description|False
datum|detail|False
datum|dmp|False
datum|estimate|False
datum|format|False
datum|how|False
datum|how long|False
datum|how many|False
datum|how secure|False
datum|information|False
datum|intention|False
datum|it resource requirement|False
datum|kind of data|False
datum|kind of data I want to record / store|False
datum|kind of data I want to store|False
datum|kind of datum type|False
datum|legal status|False
datum|metadata|False
datum|necessary right|False
datum|persistent identifier|False
datum|plan provenance|False
datum|pointer|False
datum|privacy|False
datum|reference|False
datum|regular summary report|False
datum|report|False
datum|repository mention|False
datum|research publication|False
datum|section|False
datum|security requirement|False
datum|service use|False
datum|short description|False
datum|software|False
datum|technology|False
datum|time plan|False
datum|topic|False
datum|when|False
datum|my data|False
datum|who|False
datum|who be responsible|False
datum sensitivity|administrative information|False
datum sensitivity|agreement|False
datum sensitivity|all datum|False
datum sensitivity|all metadata|False
datum sensitivity|all resource|False
datum sensitivity|all right|False
datum sensitivity|anonymization of datum|False
datum sensitivity|compliance|False
datum sensitivity|conservation period|False
datum sensitivity|content|False
datum sensitivity|cost|False
datum sensitivity|creation process|False
datum sensitivity|data set|False
datum sensitivity|datum|False
datum sensitivity|datum sensitivity|False
datum sensitivity|description|False
datum sensitivity|detail|False
datum sensitivity|dmp|False
datum sensitivity|estimate|False
datum sensitivity|format|False
datum sensitivity|how|False
datum sensitivity|how long|False
datum sensitivity|how many|False
datum sensitivity|how secure|False
datum sensitivity|information|False
datum sensitivity|intention|False
datum sensitivity|it resource requirement|False
datum sensitivity|kind of data|False
datum sensitivity|kind of data I want to record / store|False
datum sensitivity|kind of data I want to store|False
datum sensitivity|kind of datum type|False
datum sensitivity|legal status|False
datum sensitivity|metadata|False
datum sensitivity|necessary right|False
datum sensitivity|persistent identifier|False
datum sensitivity|plan provenance|False
datum sensitivity|pointer|False
datum sensitivity|privacy|False
datum sensitivity|reference|False
datum sensitivity|regular summary report|False
datum sensitivity|report|False
datum sensitivity|repository mention|False
datum sensitivity|research publication|False
datum sensitivity|section|False
datum sensitivity|security requirement|False
datum sensitivity|service use|False
datum sensitivity|short description|False
datum sensitivity|software|False
datum sensitivity|technology|False
datum sensitivity|time plan|False
datum sensitivity|topic|False
datum sensitivity|when|False
datum sensitivity|my data|False
datum sensitivity|who|False
datum sensitivity|who be responsible|False
description|administrative information|False
description|agreement|False
description|all datum|False
description|all metadata|False
description|all resource|False
description|all right|False
description|anonymization of datum|False
description|compliance|False
description|conservation period|False
description|content|False
description|cost|False
description|creation process|False
description|data set|False
description|datum|False
description|datum sensitivity|False
description|description|False
description|detail|False
description|dmp|False
description|estimate|False
description|format|False
description|how|False
description|how long|False
description|how many|False
description|how secure|False
description|information|False
description|intention|False
description|it resource requirement|False
description|kind of data|False
description|kind of data I want to record / store|False
description|kind of data I want to store|False
description|kind of datum type|False
description|legal status|False
description|metadata|False
description|necessary right|False
description|persistent identifier|False
description|plan provenance|False
description|pointer|False
description|privacy|False
description|reference|False
description|regular summary report|False
description|report|False
description|repository mention|False
description|research publication|False
description|section|False
description|security requirement|False
description|service use|False
description|short description|False
description|software|False
description|technology|False
description|time plan|False
description|topic|False
description|when|False
description|my data|False
description|who|False
description|who be responsible|False
detail|administrative information|False
detail|agreement|False
detail|all datum|False
detail|all metadata|False
detail|all resource|False
detail|all right|False
detail|anonymization of datum|False
detail|compliance|False
detail|conservation period|False
detail|content|False
detail|cost|False
detail|creation process|False
detail|data set|False
detail|datum|False
detail|datum sensitivity|False
detail|description|False
detail|detail|False
detail|dmp|False
detail|estimate|False
detail|format|False
detail|how|False
detail|how long|False
detail|how many|False
detail|how secure|False
detail|information|False
detail|intention|False
detail|it resource requirement|False
detail|kind of data|False
detail|kind of data I want to record / store|False
detail|kind of data I want to store|False
detail|kind of datum type|False
detail|legal status|False
detail|metadata|False
detail|necessary right|False
detail|persistent identifier|False
detail|plan provenance|False
detail|pointer|False
detail|privacy|False
detail|reference|False
detail|regular summary report|False
detail|report|False
detail|repository mention|False
detail|research publication|False
detail|section|False
detail|security requirement|False
detail|service use|False
detail|short description|False
detail|software|False
detail|technology|False
detail|time plan|False
detail|topic|False
detail|when|False
detail|my data|False
detail|who|False
detail|who be responsible|False
dmp|administrative information|False
dmp|agreement|False
dmp|all datum|False
dmp|all metadata|False
dmp|all resource|False
dmp|all right|False
dmp|anonymization of datum|False
dmp|compliance|False
dmp|conservation period|False
dmp|content|False
dmp|cost|False
dmp|creation process|False
dmp|data set|False
dmp|datum|False
dmp|datum sensitivity|False
dmp|description|False
dmp|detail|False
dmp|dmp|False
dmp|estimate|False
dmp|format|False
dmp|how|False
dmp|how long|False
dmp|how many|False
dmp|how secure|False
dmp|information|False
dmp|intention|False
dmp|it resource requirement|False
dmp|kind of data|False
dmp|kind of data I want to record / store|False
dmp|kind of data I want to store|False
dmp|kind of datum type|False
dmp|legal status|False
dmp|metadata|False
dmp|necessary right|False
dmp|persistent identifier|False
dmp|plan provenance|False
dmp|pointer|False
dmp|privacy|False
dmp|reference|False
dmp|regular summary report|False
dmp|report|False
dmp|repository mention|False
dmp|research publication|False
dmp|section|False
dmp|security requirement|False
dmp|service use|False
dmp|short description|False
dmp|software|False
dmp|technology|False
dmp|time plan|False
dmp|topic|False
dmp|when|False
dmp|my data|False
dmp|who|False
dmp|who be responsible|False
estimate|administrative information|False
estimate|agreement|False
estimate|all datum|False
estimate|all metadata|False
estimate|all resource|False
estimate|all right|False
estimate|anonymization of datum|False
estimate|compliance|False
estimate|conservation period|False
estimate|content|False
estimate|cost|False
estimate|creation process|False
estimate|data set|False
estimate|datum|False
estimate|datum sensitivity|False
estimate|description|False
estimate|detail|False
estimate|dmp|False
estimate|estimate|False
estimate|format|False
estimate|how|False
estimate|how long|False
estimate|how many|False
estimate|how secure|False
estimate|information|False
estimate|intention|False
estimate|it resource requirement|False
estimate|kind of data|False
estimate|kind of data I want to record / store|False
estimate|kind of data I want to store|False
estimate|kind of datum type|False
estimate|legal status|False
estimate|metadata|False
estimate|necessary right|False
estimate|persistent identifier|False
estimate|plan provenance|False
estimate|pointer|False
estimate|privacy|False
estimate|reference|False
estimate|regular summary report|False
estimate|report|False
estimate|repository mention|False
estimate|research publication|False
estimate|section|False
estimate|security requirement|False
estimate|service use|False
estimate|short description|False
estimate|software|False
estimate|technology|False
estimate|time plan|False
estimate|topic|False
estimate|when|False
estimate|my data|False
estimate|who|False
estimate|who be responsible|False
format|administrative information|False
format|agreement|False
format|all datum|False
format|all metadata|False
format|all resource|False
format|all right|False
format|anonymization of datum|False
format|compliance|False
format|conservation period|False
format|content|False
format|cost|False
format|creation process|False
format|data set|False
format|datum|False
format|datum sensitivity|False
format|description|False
format|detail|False
format|dmp|False
format|estimate|False
format|format|False
format|how|False
format|how long|False
format|how many|False
format|how secure|False
format|information|False
format|intention|False
format|it resource requirement|False
format|kind of data|False
format|kind of data I want to record / store|False
format|kind of data I want to store|False
format|kind of datum type|False
format|legal status|False
format|metadata|False
format|necessary right|False
format|persistent identifier|False
format|plan provenance|False
format|pointer|False
format|privacy|False
format|reference|False
format|regular summary report|False
format|report|False
format|repository mention|False
format|research publication|False
format|section|False
format|security requirement|False
format|service use|False
format|short description|False
format|software|False
format|technology|False
format|time plan|False
format|topic|False
format|when|False
format|my data|False
format|who|False
format|who be responsible|False
how|administrative information|False
how|agreement|False
how|all datum|False
how|all metadata|False
how|all resource|False
how|all right|False
how|anonymization of datum|False
how|compliance|False
how|conservation period|False
how|content|False
how|cost|False
how|creation process|False
how|data set|False
how|datum|False
how|datum sensitivity|False
how|description|False
how|detail|False
how|dmp|False
how|estimate|False
how|format|False
how|how|False
how|how long|False
how|how many|False
how|how secure|False
how|information|False
how|intention|False
how|it resource requirement|False
how|kind of data|False
how|kind of data I want to record / store|False
how|kind of data I want to store|False
how|kind of datum type|False
how|legal status|False
how|metadata|False
how|necessary right|False
how|persistent identifier|False
how|plan provenance|False
how|pointer|False
how|privacy|False
how|reference|False
how|regular summary report|False
how|report|False
how|repository mention|False
how|research publication|False
how|section|False
how|security requirement|False
how|service use|False
how|short description|False
how|software|False
how|technology|False
how|time plan|False
how|topic|False
how|when|False
how|my data|False
how|who|False
how|who be responsible|False
how long|administrative information|False
how long|agreement|False
how long|all datum|False
how long|all metadata|False
how long|all resource|False
how long|all right|False
how long|anonymization of datum|False
how long|compliance|False
how long|conservation period|False
how long|content|False
how long|cost|False
how long|creation process|False
how long|data set|False
how long|datum|False
how long|datum sensitivity|False
how long|description|False
how long|detail|False
how long|dmp|False
how long|estimate|False
how long|format|False
how long|how|False
how long|how long|False
how long|how many|False
how long|how secure|False
how long|information|False
how long|intention|False
how long|it resource requirement|False
how long|kind of data|False
how long|kind of data I want to record / store|False
how long|kind of data I want to store|False
how long|kind of datum type|False
how long|legal status|False
how long|metadata|False
how long|necessary right|False
how long|persistent identifier|False
how long|plan provenance|False
how long|pointer|False
how long|privacy|False
how long|reference|False
how long|regular summary report|False
how long|report|False
how long|repository mention|False
how long|research publication|False
how long|section|False
how long|security requirement|False
how long|service use|False
how long|short description|False
how long|software|False
how long|technology|False
how long|time plan|False
how long|topic|False
how long|when|False
how long|my data|False
how long|who|False
how long|who be responsible|False
how many|administrative information|False
how many|agreement|False
how many|all datum|False
how many|all metadata|False
how many|all resource|False
how many|all right|False
how many|anonymization of datum|False
how many|compliance|False
how many|conservation period|False
how many|content|False
how many|cost|False
how many|creation process|False
how many|data set|False
how many|datum|False
how many|datum sensitivity|False
how many|description|False
how many|detail|False
how many|dmp|False
how many|estimate|False
how many|format|False
how many|how|False
how many|how long|False
how many|how many|False
how many|how secure|False
how many|information|False
how many|intention|False
how many|it resource requirement|False
how many|kind of data|False
how many|kind of data I want to record / store|False
how many|kind of data I want to store|False
how many|kind of datum type|False
how many|legal status|False
how many|metadata|False
how many|necessary right|False
how many|persistent identifier|False
how many|plan provenance|False
how many|pointer|False
how many|privacy|False
how many|reference|False
how many|regular summary report|False
how many|report|False
how many|repository mention|False
how many|research publication|False
how many|section|False
how many|security requirement|False
how many|service use|False
how many|short description|False
how many|software|False
how many|technology|False
how many|time plan|False
how many|topic|False
how many|when|False
how many|my data|False
how many|who|False
how many|who be responsible|False
how secure|administrative information|False
how secure|agreement|False
how secure|all datum|False
how secure|all metadata|False
how secure|all resource|False
how secure|all right|False
how secure|anonymization of datum|False
how secure|compliance|False
how secure|conservation period|False
how secure|content|False
how secure|cost|False
how secure|creation process|False
how secure|data set|False
how secure|datum|False
how secure|datum sensitivity|False
how secure|description|False
how secure|detail|False
how secure|dmp|False
how secure|estimate|False
how secure|format|False
how secure|how|False
how secure|how long|False
how secure|how many|False
how secure|how secure|False
how secure|information|False
how secure|intention|False
how secure|it resource requirement|False
how secure|kind of data|False
how secure|kind of data I want to record / store|False
how secure|kind of data I want to store|False
how secure|kind of datum type|False
how secure|legal status|False
how secure|metadata|False
how secure|necessary right|False
how secure|persistent identifier|False
how secure|plan provenance|False
how secure|pointer|False
how secure|privacy|False
how secure|reference|False
how secure|regular summary report|False
how secure|report|False
how secure|repository mention|False
how secure|research publication|False
how secure|section|False
how secure|security requirement|False
how secure|service use|False
how secure|short description|False
how secure|software|False
how secure|technology|False
how secure|time plan|False
how secure|topic|False
how secure|when|False
how secure|my data|False
how secure|who|False
how secure|who be responsible|False
information|administrative information|False
information|agreement|False
information|all datum|False
information|all metadata|False
information|all resource|False
information|all right|False
information|anonymization of datum|False
information|compliance|False
information|conservation period|False
information|content|False
information|cost|False
information|creation process|False
information|data set|False
information|datum|False
information|datum sensitivity|False
information|description|False
information|detail|False
information|dmp|False
information|estimate|False
information|format|False
information|how|False
information|how long|False
information|how many|False
information|how secure|False
information|information|False
information|intention|False
information|it resource requirement|False
information|kind of data|False
information|kind of data I want to record / store|False
information|kind of data I want to store|False
information|kind of datum type|False
information|legal status|False
information|metadata|False
information|necessary right|False
information|persistent identifier|False
information|plan provenance|False
information|pointer|False
information|privacy|False
information|reference|False
information|regular summary report|False
information|report|False
information|repository mention|False
information|research publication|False
information|section|False
information|security requirement|False
information|service use|False
information|short description|False
information|software|False
information|technology|False
information|time plan|False
information|topic|False
information|when|False
information|my data|False
information|who|False
information|who be responsible|False
intention|administrative information|False
intention|agreement|False
intention|all datum|False
intention|all metadata|False
intention|all resource|False
intention|all right|False
intention|anonymization of datum|False
intention|compliance|False
intention|conservation period|False
intention|content|False
intention|cost|False
intention|creation process|False
intention|data set|False
intention|datum|False
intention|datum sensitivity|False
intention|description|False
intention|detail|False
intention|dmp|False
intention|estimate|False
intention|format|False
intention|how|False
intention|how long|False
intention|how many|False
intention|how secure|False
intention|information|False
intention|intention|False
intention|it resource requirement|False
intention|kind of data|False
intention|kind of data I want to record / store|False
intention|kind of data I want to store|False
intention|kind of datum type|False
intention|legal status|False
intention|metadata|False
intention|necessary right|False
intention|persistent identifier|False
