Action 1 | Action 2 | Result | Score 
create|specify|False|0.5271639823913574
import|provide|False|0.28106236457824707
translate|publish|False|0.2900821268558502
use|map|False|0.7040401697158813
want|check|False|0.4538514316082001
publish|create|False|0.27101436257362366
make it easy to asses|map|False|0.6694972515106201
package|add|False|0.3631497323513031
understand|know|False|0.5707876682281494
make it easy|understand|False|0.8436136245727539
customize|reference|False|0.6450093984603882
get|would like|False|0.33614563941955566
know|map|False|0.5055391788482666
reference|make it easy|False|0.39736461639404297
add|use|False|0.342324823141098
map|make it easy|False|0.34558117389678955
understand|want|False|0.4994162321090698
translate|get|False|0.3829067051410675
map|customize|False|0.5668720006942749
reference|package|False|0.4428461194038391
store|map|False|0.20851711928844452
operationalize|make it easy|False|0.5002694129943848
map|package|False|0.36811646819114685
get|do|False|0.2656502425670624
customize|want|False|0.5749317407608032
want|translate|False|0.4489530026912689
map|check|False|0.3798299729824066
reference|embed|False|0.47157716751098633
translate|would like|False|0.5886136293411255
make it easy to asses|import|False|0.37438470125198364
map|embed|False|0.3694126009941101
want|provide|False|0.6171483993530273
make it easy to asses|validate|False|0.781513512134552
save|make it easy to asses|False|0.8946501016616821
get|specify|False|0.3957900404930115
translate|do|False|0.4370397925376892
specify|make it easy|False|0.4995691478252411
create|map|False|0.5581498146057129
do|customize|False|0.49903321266174316
use|save|False|0.43437984585762024
customize|would like|False|0.7060920596122742
operationalize|import|False|0.346025288105011
store|import|False|0.20869316160678864
reference|use|False|0.6955966353416443
check|reference|False|0.5517986416816711
make it easy to asses|save|False|0.5170310139656067
embed|customize|False|0.6448992490768433
map|use|False|0.6385243535041809
embed|package|False|0.3634342849254608
validate|customize|False|0.5048822164535522
would like|customize|False|0.5532118082046509
operationalize|validate|False|0.3904968202114105
import|reference|False|0.3289562165737152
store|validate|False|0.26015010476112366
validate|package|False|0.4379101097583771
would like|package|False|0.3710024356842041
provide|know|False|0.6100354194641113
want|understand|False|0.6419190764427185
do|check|False|0.3626336455345154
operationalize|use|False|0.5367662310600281
check|publish|False|0.24288006126880646
embed|check|False|0.3990725874900818
customize|do|False|0.5785853266716003
reference|provide|False|0.6468308568000793
translate|specify|False|0.7037122249603271
import|publish|False|0.18756376206874847
make it easy to asses|create|False|0.807487964630127
validate|check|False|0.4505654275417328
map|provide|False|0.5193355083465576
would like|check|False|0.41057488322257996
specify|embed|False|0.5378170609474182
save|know|False|0.4307118356227875
publish|want|False|0.3350040316581726
would like|embed|False|0.567069947719574
store|save|False|0.2826248109340668
check|want|False|0.4174976348876953
make it easy|get|False|0.4998394250869751
create|import|False|0.25183793902397156
customize|specify|False|0.8412083983421326
operationalize|create|False|0.40590548515319824
store|create|False|0.23336796462535858
create|validate|False|0.35516706109046936
specify|use|False|0.6715898513793945
import|get|False|0.249076709151268
add|reference|False|0.5932365655899048
do|translate|False|0.33555904030799866
embed|translate|False|0.3934943974018097
use|make it easy to asses|True|0.9560925364494324
publish|would like|False|0.3368687033653259
get|map|False|0.2296813577413559
validate|translate|False|0.37944790720939636
add|publish|False|0.1801084280014038
would like|translate|False|0.4896607995033264
check|would like|False|0.47306451201438904
embed|provide|False|0.5025963187217712
provide|store|False|0.2798334062099457
create|save|False|0.26168665289878845
import|would like|False|0.3181285858154297
validate|provide|False|0.4452706277370453
would like|provide|False|0.5751329660415649
make it easy|operationalize|False|0.8051009774208069
understand|add|False|0.44724199175834656
package|translate|False|0.43212589621543884
add|want|False|0.3453283905982971
save|store|False|0.23465584218502045
check|do|False|0.4135356843471527
import|do|False|0.3020589053630829
store|make it easy to asses|False|0.7147409915924072
use|know|False|0.6189334988594055
do|understand|False|0.4841946065425873
make it easy to asses|know|False|0.8196060657501221
embed|understand|False|0.6919894218444824
understand|map|False|0.6666766405105591
validate|understand|False|0.6461870074272156
get|import|False|0.23443681001663208
want|get|False|0.47797998785972595
map|reference|False|0.6277484893798828
would like|understand|False|0.7583609223365784
check|specify|False|0.5799261331558228
get|validate|False|0.27855512499809265
add|would like|False|0.4650411307811737
operationalize|reference|False|0.6087935566902161
reference|publish|False|0.3016054034233093
import|specify|False|0.4361511468887329
know|know|False|0.0
customize|map|False|0.4257134795188904
map|publish|False|0.32352414727211
package|understand|False|0.46065616607666016
store|know|False|0.2880473732948303
create|make it easy to asses|True|0.94084632396698
add|do|False|0.297841340303421
reference|want|False|0.5163484811782837
get|save|False|0.26398012042045593
map|want|False|0.560748815536499
translate|import|False|0.32539063692092896
operationalize|want|False|0.48389124870300293
translate|validate|False|0.3983451724052429
provide|operationalize|False|0.5854104161262512
reference|get|False|0.49410855770111084
map|get|False|0.3357779383659363
specify|reference|False|0.7312872409820557
get|create|False|0.26094919443130493
publish|add|False|0.2814044654369354
use|store|False|0.3138161897659302
want|operationalize|False|0.6809999346733093
make it easy to asses|store|False|0.47881507873535156
save|operationalize|False|0.49155956506729126
add|specify|False|0.6266668438911438
would like|reference|False|0.6046376824378967
specify|publish|False|0.43985748291015625
customize|import|False|0.3463441729545593
embed|publish|False|0.37402763962745667
translate|save|False|0.35329917073249817
create|know|False|0.40361082553863525
reference|would like|False|0.5620280504226685
map|would like|False|0.6395999193191528
validate|publish|False|0.2772866189479828
would like|publish|False|0.34402331709861755
customize|validate|False|0.38997456431388855
know|store|False|0.2396935671567917
operationalize|would like|False|0.5269866585731506
publish|map|False|0.27206215262413025
specify|want|False|0.6314743161201477
translate|create|False|0.46220895648002625
store|store|False|0.0
reference|do|False|0.537540078163147
check|map|False|0.4153119921684265
map|do|False|0.37360280752182007
import|map|False|0.40365782380104065
customize|save|False|0.4136843979358673
get|make it easy to asses|False|0.8022772669792175
embed|get|False|0.3967587947845459
make it easy|embed|False|0.32863980531692505
validate|get|False|0.4273116886615753
would like|get|False|0.45817771553993225
customize|create|False|0.4881186783313751
reference|specify|False|0.7896001935005188
specify|would like|False|0.5873922109603882
map|specify|False|0.7250491976737976
create|store|False|0.18490654230117798
operationalize|specify|False|0.7395042777061462
translate|make it easy to asses|True|0.940747082233429
make it easy|use|False|0.49856898188591003
check|import|False|0.28195154666900635
specify|do|False|0.6059052348136902
use|operationalize|False|0.630448043346405
add|map|False|0.4893202483654022
get|know|False|0.3216543197631836
check|validate|False|0.44258913397789
do|operationalize|False|0.45414799451828003
would like|do|False|0.4602617919445038
provide|make it easy|False|0.3075382709503174
import|validate|False|0.2932363450527191
make it easy|provide|False|0.6128948926925659
make it easy to asses|add|False|0.6949295401573181
provide|customize|False|0.618389368057251
want|make it easy|False|0.3309202492237091
provide|package|False|0.35998019576072693
know|operationalize|False|0.6860123872756958
customize|make it easy to asses|True|0.9556601047515869
publish|save|False|0.2586359977722168
check|save|False|0.33023935556411743
save|customize|False|0.49137598276138306
provide|check|False|0.4633997678756714
save|package|False|0.25595933198928833
import|save|False|0.27286258339881897
translate|know|False|0.5336952209472656
package|operationalize|False|0.4437619149684906
provide|embed|False|0.33881381154060364
would like|specify|False|0.6177329421043396
operationalize|add|False|0.4119807779788971
store|add|False|0.2667568325996399
save|check|False|0.29228049516677856
check|create|False|0.3861803412437439
want|embed|False|0.43319106101989746
add|import|False|0.24856111407279968
save|embed|False|0.40950697660446167
import|create|False|0.25208085775375366
translate|want|False|0.5766986608505249
reference|map|False|0.5127440690994263
add|validate|False|0.29951512813568115
get|store|False|0.18313126266002655
customize|know|False|0.5254958868026733
operationalize|map|False|0.323388934135437
create|operationalize|False|0.4066619575023651
provide|translate|False|0.48926031589508057
want|use|False|0.6303613781929016
add|save|False|0.25938740372657776
create|add|False|0.30240240693092346
publish|make it easy to asses|False|0.804077684879303
save|translate|False|0.3210430443286896
check|make it easy to asses|True|0.9445279240608215
import|make it easy to asses|False|0.869408369064331
add|create|False|0.3062823712825775
save|provide|False|0.4131130576133728
make it easy|reference|False|0.5705721974372864
use|customize|False|0.6198208332061768
understand|store|False|0.23206816613674164
reference|import|False|0.36028891801834106
specify|map|False|0.750835120677948
make it easy to asses|customize|False|0.8395348191261292
map|import|False|0.34805572032928467
do|make it easy|False|0.29552188515663147
use|package|False|0.38909438252449036
make it easy to asses|package|False|0.5580190420150757
embed|make it easy|False|0.48549824953079224
reference|validate|False|0.4581542909145355
make it easy|publish|False|0.34850800037384033
map|validate|False|0.40715083479881287
validate|make it easy|False|0.3211647868156433
do|package|False|0.24234935641288757
would like|make it easy|False|0.3817863464355469
use|check|False|0.45045140385627747
provide|understand|False|0.7388163208961487
know|make it easy|False|0.4175416827201843
customize|store|False|0.3315192461013794
make it easy to asses|check|False|0.8570382595062256
publish|know|False|0.319382905960083
know|customize|False|0.6332765221595764
use|embed|False|0.7180374264717102
know|package|False|0.34057193994522095
check|know|False|0.4003305733203888
make it easy|want|False|0.5382256507873535
save|understand|False|0.5336821675300598
reference|save|False|0.46873465180397034
package|make it easy|False|0.31708699464797974
store|customize|False|0.33405205607414246
import|know|False|0.31559401750564575
do|embed|False|0.39243611693382263
map|save|False|0.36603817343711853
package|customize|False|0.442983478307724
know|check|False|0.35289692878723145
store|package|False|0.1785161793231964
add|make it easy to asses|False|0.8957028388977051
get|operationalize|False|0.34407222270965576
embed|embed|False|0.0
package|package|False|0.0
operationalize|save|False|0.3502538502216339
validate|embed|False|0.3599805533885956
know|embed|False|0.4228852689266205
store|check|False|0.2294369786977768
reference|create|False|0.5424752235412598
get|add|False|0.23236514627933502
specify|import|False|0.4107590913772583
import|want|False|0.41062530875205994
package|check|False|0.3066782057285309
map|create|False|0.497503399848938
specify|validate|False|0.7313905358314514
use|translate|False|0.7216850519180298
package|embed|False|0.4782373309135437
would like|import|False|0.3271144926548004
make it easy to asses|translate|False|0.7530739307403564
do|use|False|0.3692237436771393
make it easy|would like|False|0.6556819677352905
embed|use|False|0.57016921043396
would like|validate|False|0.4943147599697113
use|provide|False|0.6141462326049805
provide|reference|False|0.7637161612510681
validate|use|False|0.519734799861908
would like|use|False|0.5756303668022156
make it easy to asses|provide|False|0.8175654411315918
create|customize|False|0.44204944372177124
create|package|False|0.27226129174232483
