Action 1 | Action 2 | Result | Score 
submit|modify|False|0.815320611000061
conduct|search|False|0.840172290802002
pay|resubmit|False|0.7769154906272888
review|update|False|0.7992882132530212
develop|track|False|0.7832753658294678
check|satisfy|False|0.8875270485877991
perform|generate|False|0.8480092287063599
check|apply|False|0.8598926067352295
successfully conduct|resubmit|False|0.8138256669044495
manage|update|False|0.796339213848114
assign|generate|False|0.8411435484886169
issue|assign|False|0.6391177773475647
be notify|send|True|0.9067234396934509
create|post|False|0.7200409770011902
select|proces|False|0.8139548897743225
select|review|False|0.8549778461456299
develop|capture|False|0.772527277469635
pay|perform|False|0.7196847200393677
generate|complete|False|0.7549341917037964
record|record|True|1.0
create|pay|False|0.6712425351142883
track|develop|False|0.8152727484703064
create|check|False|0.7106590270996094
perform|schedule|False|0.7492202520370483
conduct|issue|False|0.769560694694519
create|satisfy|False|0.8257085680961609
successfully conduct|be notify|False|0.7640603184700012
create|apply|False|0.7941998839378357
assign|schedule|False|0.6684174537658691
satisfy|review|False|0.8126740455627441
perform|send|False|0.8285431861877441
generate|update|False|0.8394215106964111
track|create|False|0.7645711898803711
assign|send|False|0.829555332660675
send|resubmit|True|0.9124433994293213
support|review|False|0.7805898189544678
search|select|True|0.9045597314834595
capture|review|False|0.7694432735443115
manage|record|False|0.7465699911117554
research|review|False|0.7725433707237244
remove|complete|False|0.5108889937400818
modify|satisfy|False|0.8068791627883911
perform|track|False|0.8183805346488953
record|proces|False|0.7114627361297607
request|track|False|0.7849863767623901
assign|track|False|0.763809084892273
request|successfully conduct|False|0.893098771572113
request|be notify|False|0.8648157715797424
complete|request|False|0.5934039950370789
search|track|False|0.8836795091629028
schedule|conduct|False|0.6433005928993225
search|successfully conduct|True|0.9014673829078674
search|be notify|False|0.8256196975708008
pay|support|False|0.6368523836135864
record|generate|False|0.755442202091217
perform|capture|False|0.737901508808136
request|capture|False|0.83890300989151
assign|capture|False|0.7222387790679932
select|assign|False|0.8538785576820374
evaluate|issue|False|0.6977818608283997
remove|update|False|0.5392850637435913
satisfy|create|False|0.7703213095664978
send|successfully conduct|False|0.8604246973991394
request|submit|True|0.9027013778686523
send|be notify|False|0.8919482231140137
search|capture|False|0.8838459849357605
denote|issue|False|0.42675378918647766
support|create|False|0.7814081907272339
search|submit|False|0.8531842827796936
proces|post|False|0.6887847781181335
generate|record|False|0.7450762987136841
select|modify|False|0.8485206961631775
submit|support|False|0.7888379096984863
capture|create|False|0.7865995168685913
complete|search|False|0.4992925226688385
develop|post|False|0.7054245471954346
research|create|False|0.6958838701248169
apply|complete|False|0.8439750671386719
submit|pay|False|0.7975180745124817
conduct|review|False|0.8336043953895569
track|resubmit|False|0.8144474029541016
satisfy|assign|False|0.7543924450874329
submit|satisfy|False|0.8713646531105042
record|schedule|False|0.6065134406089783
pay|conduct|False|0.657175600528717
satisfy|manage|False|0.7700687050819397
issue|support|False|0.6199731826782227
support|assign|False|0.8143544793128967
capture|assign|False|0.719415545463562
record|send|False|0.8252153396606445
successfully conduct|conduct|True|0.9254867434501648
proces|satisfy|False|0.8484624624252319
check|issue|False|0.6865876317024231
be notify|post|False|0.8479834794998169
research|assign|False|0.7279876470565796
apply|update|False|0.831923246383667
support|manage|False|0.8043994307518005
capture|manage|False|0.6889457106590271
resubmit|send|False|0.8839965462684631
research|manage|False|0.6452273726463318
generate|proces|False|0.7884370684623718
remove|record|False|0.4490848481655121
issue|satisfy|False|0.7290859222412109
research|modify|False|0.6233057975769043
select|perform|True|0.911676824092865
record|track|False|0.7738195657730103
complete|issue|False|0.33605748414993286
track|successfully conduct|False|0.8461326360702515
review|send|False|0.7702364921569824
track|be notify|False|0.796536386013031
conduct|create|False|0.7415899634361267
resubmit|track|False|0.7430983781814575
evaluate|review|True|0.9085347652435303
resubmit|be notify|False|0.8573936223983765
capture|resubmit|False|0.7291174530982971
record|capture|False|0.7405097484588623
research|resubmit|False|0.7434547543525696
review|track|False|0.7310124635696411
create|issue|False|0.6663569211959839
perform|post|False|0.7947354316711426
request|evaluate|False|0.7774373888969421
assign|post|False|0.7314968705177307
assign|evaluate|False|0.6797078251838684
manage|track|False|0.7716552019119263
manage|successfully conduct|False|0.8373448252677917
search|post|False|0.8073920011520386
search|evaluate|False|0.8670855164527893
send|conduct|False|0.8379817008972168
manage|be notify|False|0.7632801532745361
conduct|assign|False|0.8354488611221313
evaluate|develop|False|0.8054103255271912
apply|record|False|0.7341418862342834
denote|develop|False|0.6599507331848145
conduct|manage|False|0.8281075358390808
develop|request|False|0.7882577776908875
research|perform|False|0.7823008894920349
manage|capture|False|0.7272796630859375
modify|issue|False|0.5984286665916443
schedule|complete|False|0.7946344614028931
check|review|False|0.8806023001670837
generate|send|False|0.8019371032714844
evaluate|create|False|0.7605717182159424
perform|satisfy|True|0.917934775352478
perform|apply|False|0.8471580743789673
denote|create|False|0.6119672060012817
select|support|False|0.7976984977722168
assign|apply|False|0.8452243208885193
search|apply|False|0.8782398104667664
select|pay|False|0.7071630358695984
develop|search|False|0.7255069017410278
generate|track|False|0.7574940323829651
schedule|update|False|0.7310633659362793
select|satisfy|False|0.8395750522613525
check|develop|False|0.8257766962051392
apply|proces|False|0.7556594014167786
request|denote|False|0.7521387338638306
evaluate|assign|False|0.7936152815818787
assign|denote|False|0.6753036975860596
denote|assign|False|0.6635887622833252
search|denote|False|0.7977054119110107
generate|capture|False|0.7580721974372864
evaluate|manage|False|0.8199857473373413
satisfy|support|False|0.7569748163223267
pay|complete|False|0.7353283166885376
create|review|False|0.776049792766571
track|conduct|False|0.7896589636802673
apply|generate|False|0.8362865447998047
denote|manage|False|0.5936775803565979
conduct|perform|True|0.9643265008926392
check|create|False|0.7874659299850464
successfully conduct|complete|False|0.895404577255249
submit|issue|False|0.629278302192688
record|post|False|0.691011905670166
research|support|False|0.6687771677970886
record|evaluate|False|0.6266612410545349
perform|request|False|0.8438992500305176
resubmit|post|False|0.7861039638519287
request|request|True|1.0
proces|issue|False|0.580004870891571
assign|request|False|0.8025357723236084
remove|track|False|0.46752867102622986
modify|review|False|0.8291233777999878
remove|successfully conduct|False|0.4890695810317993
evaluate|resubmit|False|0.8234925270080566
remove|be notify|False|0.4524306654930115
create|develop|False|0.7816436886787415
search|request|False|0.8925885558128357
pay|update|False|0.7159016132354736
denote|resubmit|False|0.7337561845779419
develop|issue|False|0.6337183117866516
check|assign|False|0.8496397733688354
schedule|record|False|0.6765372157096863
issue|issue|True|1.0
successfully conduct|update|False|0.7629716992378235
review|post|False|0.7472224235534668
remove|capture|False|0.5466102361679077
apply|schedule|False|0.6970529556274414
satisfy|conduct|False|0.7583447098731995
check|manage|False|0.8464246392250061
manage|post|False|0.7194499373435974
manage|evaluate|False|0.7067897319793701
create|create|True|1.0
record|apply|False|0.7220749855041504
perform|search|False|0.7811439037322998
apply|send|False|0.8567612767219543
evaluate|perform|True|0.9099743962287903
capture|conduct|False|0.6967871189117432
request|search|False|0.8379793167114258
modify|develop|False|0.7661974430084229
assign|search|False|0.6672115325927734
complete|assign|False|0.6177069544792175
denote|perform|False|0.8003373742103577
research|conduct|False|0.7450234889984131
search|search|True|1.0
send|complete|False|0.8890989422798157
complete|manage|False|0.6017496585845947
conduct|support|False|0.8567624092102051
check|resubmit|False|0.8617525100708008
modify|create|False|0.7789952158927917
record|denote|False|0.6321619153022766
apply|track|False|0.7760793566703796
create|assign|False|0.8217114806175232
pay|record|False|0.643581748008728
create|manage|False|0.7621474862098694
apply|capture|False|0.771213710308075
generate|post|False|0.7127808332443237
send|update|True|0.9008122682571411
generate|evaluate|False|0.727332592010498
successfully conduct|record|False|0.7429184913635254
schedule|generate|False|0.6905132532119751
proces|review|False|0.7208402156829834
check|perform|True|0.906717836856842
perform|issue|False|0.6885407567024231
develop|review|False|0.8065488338470459
modify|assign|False|0.7779445648193359
manage|denote|False|0.6638914346694946
assign|issue|False|0.5652340650558472
record|request|False|0.7689753174781799
conduct|conduct|True|1.0
modify|manage|False|0.7950398325920105
submit|develop|False|0.7896824479103088
resubmit|request|False|0.860215425491333
create|resubmit|False|0.8006025552749634
evaluate|support|False|0.7879748344421387
request|remove|False|0.6714021563529968
assign|remove|False|0.6628360152244568
denote|support|False|0.6124124526977539
proces|develop|False|0.7694638967514038
track|complete|False|0.8326937556266785
search|remove|False|0.783025860786438
review|request|False|0.7887317538261414
submit|create|False|0.7615994215011597
remove|post|False|0.4539968967437744
remove|evaluate|False|0.3502756655216217
manage|request|False|0.7940155863761902
record|search|False|0.6897637844085693
issue|develop|False|0.7276005744934082
modify|resubmit|False|0.8355554938316345
create|perform|False|0.873776376247406
schedule|send|False|0.7424367070198059
proces|create|False|0.7026169300079346
resubmit|search|False|0.7413808107376099
send|record|False|0.8281493782997131
develop|create|False|0.7981659173965454
track|update|False|0.8398357033729553
issue|create|False|0.6686038374900818
post|send|False|0.8863977193832397
submit|assign|False|0.8261293172836304
evaluate|conduct|False|0.824259877204895
review|search|False|0.7702469825744629
check|support|False|0.8200417160987854
schedule|track|False|0.7639663815498352
modify|perform|False|0.877959668636322
denote|conduct|False|0.6654199957847595
satisfy|complete|False|0.8349408507347107
manage|search|False|0.6998391151428223
submit|manage|False|0.7875483632087708
schedule|be notify|False|0.7069032788276672
request|proces|False|0.8183462619781494
perform|review|False|0.8117198348045349
proces|assign|False|0.753767192363739
capture|complete|False|0.7655766010284424
search|proces|False|0.8411288857460022
assign|review|False|0.8094805479049683
develop|assign|False|0.8094366788864136
schedule|capture|False|0.5114933252334595
generate|request|False|0.7919448614120483
research|complete|False|0.7071938514709473
apply|evaluate|False|0.7846501469612122
apply|post|False|0.7612742781639099
request|generate|False|0.8768090605735779
proces|manage|False|0.7782694697380066
record|issue|False|0.44763287901878357
develop|manage|False|0.7744350433349609
send|proces|False|0.8020909428596497
search|generate|False|0.8923337459564209
remove|denote|False|0.37952008843421936
issue|manage|False|0.6463139653205872
satisfy|update|False|0.7927401661872864
submit|resubmit|True|0.9366918206214905
successfully conduct|send|False|0.7998335957527161
record|remove|False|0.5340675711631775
send|generate|False|0.847507119178772
create|support|False|0.7369709014892578
capture|update|False|0.7743865847587585
check|conduct|False|0.840106725692749
proces|resubmit|False|0.7707966566085815
track|record|False|0.8210059404373169
review|issue|False|0.6559129357337952
research|update|False|0.7321544885635376
pay|track|False|0.6849942803382874
generate|search|False|0.7034860253334045
pay|successfully conduct|False|0.6011162400245667
pay|be notify|False|0.6733492612838745
perform|create|False|0.8175414204597473
successfully conduct|track|False|0.8062447309494019
issue|resubmit|False|0.755566418170929
submit|perform|False|0.8899013996124268
assign|create|False|0.7994665503501892
select|develop|False|0.7755089998245239
request|schedule|False|0.7219599485397339
remove|request|False|0.41231369972229004
modify|support|False|0.7782344818115234
search|schedule|False|0.76655113697052
request|send|False|0.8937665820121765
conduct|complete|False|0.8930757641792297
submit|successfully conduct|False|0.879152774810791
search|send|False|0.873817503452301
apply|denote|False|0.7028525471687317
select|create|False|0.8265365362167358
send|schedule|False|0.6814852952957153
create|conduct|False|0.7581631541252136
perform|assign|False|0.8081672787666321
satisfy|record|False|0.6809691190719604
track|proces|False|0.7604874968528748
send|send|True|1.0
assign|assign|True|1.0
perform|manage|False|0.8536247611045837
remove|search|False|0.4446289539337158
record|review|False|0.7606160640716553
capture|record|False|0.8188746571540833
issue|successfully conduct|False|0.8181308507919312
assign|manage|False|0.7913627028465271
conduct|update|False|0.8088170289993286
generate|issue|False|0.6456257700920105
resubmit|review|False|0.8602069020271301
request|modify|False|0.8309804797172546
research|record|False|0.6561874151229858
track|generate|False|0.8217350244522095
research|develop|False|0.7801459431648254
search|modify|False|0.8498636484146118
modify|conduct|False|0.7404608130455017
apply|request|False|0.8208597898483276
send|track|False|0.8331931829452515
schedule|evaluate|False|0.5956383943557739
schedule|post|False|0.704685628414154
select|manage|False|0.8375585079193115
review|review|True|1.0
manage|proces|False|0.7499397397041321
evaluate|complete|False|0.8541646003723145
denote|complete|False|0.6677899956703186
post|post|True|1.0
send|capture|False|0.7592905759811401
manage|generate|False|0.824406087398529
proces|support|False|0.8099716305732727
apply|search|False|0.771472692489624
develop|support|False|0.7489422559738159
track|schedule|False|0.7715563774108887
select|resubmit|False|0.8324352502822876
perform|perform|True|1.0
evaluate|update|False|0.8588210940361023
assign|perform|False|0.8736545443534851
track|send|False|0.8640062808990479
denote|update|False|0.6645880937576294
conduct|record|False|0.7777328491210938
pay|evaluate|False|0.5813618898391724
conduct|develop|False|0.814661979675293
develop|satisfy|False|0.8052021861076355
successfully conduct|post|False|0.7296799421310425
check|complete|False|0.8834229707717896
submit|conduct|False|0.8372086882591248
schedule|denote|False|0.5188264846801758
generate|review|False|0.7791343927383423
record|assign|False|0.7437521815299988
track|track|True|1.0
manage|schedule|False|0.732710599899292
satisfy|resubmit|False|0.7639417052268982
proces|conduct|False|0.8160802125930786
manage|send|False|0.7785374522209167
select|successfully conduct|False|0.8678790926933289
support|resubmit|False|0.8397474884986877
apply|issue|False|0.6258121728897095
track|capture|False|0.7844671607017517
issue|conduct|False|0.6410717368125916
check|update|False|0.8812516927719116
review|assign|False|0.7380213737487793
request|post|False|0.8388426303863525
schedule|request|False|0.6339282989501953
review|manage|False|0.7158901691436768
evaluate|record|False|0.8093694448471069
research|select|False|0.6043772101402283
apply|remove|False|0.6988241076469421
create|complete|False|0.7877873778343201
remove|proces|False|0.37353435158729553
denote|record|False|0.5796487331390381
perform|support|False|0.8412653207778931
satisfy|successfully conduct|False|0.8933975100517273
pay|denote|False|0.6242682933807373
assign|support|False|0.7556047439575195
satisfy|be notify|False|0.7218676805496216
send|post|False|0.875359833240509
send|evaluate|False|0.7208103537559509
capture|track|False|0.7724131345748901
request|pay|False|0.808443009853363
remove|generate|False|0.5256486535072327
support|successfully conduct|False|0.8612295389175415
capture|successfully conduct|False|0.7541571259498596
support|be notify|False|0.7711379528045654
request|check|False|0.8373931646347046
capture|be notify|False|0.7123379111289978
search|pay|False|0.7511407136917114
research|successfully conduct|False|0.8108239769935608
schedule|search|False|0.5777319073677063
modify|complete|False|0.7955985069274902
research|be notify|False|0.6297950148582458
request|satisfy|False|0.8968363404273987
search|check|True|0.9026383757591248
request|apply|False|0.862678050994873
record|perform|False|0.850233793258667
create|update|False|0.8247657418251038
assign|satisfy|False|0.7807295322418213
search|satisfy|False|0.8962565064430237
conduct|resubmit|False|0.8560423851013184
generate|assign|False|0.8225078582763672
pay|request|False|0.7437645196914673
check|record|False|0.8482820987701416
research|submit|False|0.7420717477798462
perform|conduct|False|0.8630179166793823
generate|manage|False|0.7949957847595215
successfully conduct|request|False|0.7986553311347961
modify|update|False|0.872645378112793
apply|review|False|0.8183106780052185
remove|schedule|False|0.2809222936630249
remove|send|False|0.5172699093818665
send|denote|False|0.7326819896697998
select|conduct|False|0.7698374390602112
pay|search|False|0.5460131764411926
track|post|False|0.780668318271637
track|evaluate|False|0.7240772247314453
conduct|successfully conduct|True|0.9550580382347107
conduct|be notify|False|0.8036084771156311
successfully conduct|search|False|0.7998924255371094
submit|complete|False|0.8868455290794373
create|record|False|0.794166088104248
complete|create|False|0.5087331533432007
record|support|False|0.6136146187782288
