Persona 1 | Persona 2 | Result | Score 
researcherpublisher|researcherdeveloper|False|0.3676213324069977
researcherpublisher|developerpublisher|False|0.4108316898345947
developerpublisher|researcherpublisher|False|0.4528330862522125
publisher|developerwrangler|False|0.35443049669265747
researcherpublisher|government publisher|False|0.2641635537147522
repository manager|developerpublisher|False|0.21055328845977783
developerdatawrangler|developer|False|0.40708011388778687
civic tech activist|researcherdeveloper|False|0.2165309190750122
researchergovernment publisher|repositorymanagerresearcher|False|0.16415593028068542
researchergovernment publisher|machine learn expert|False|0.11262310296297073
repositorymanagerresearcher|developerpublisher|False|0.3362521827220917
researcherdeveloper|developer|False|0.33345142006874084
researcherpublisher|researcherpublisher|False|0.0
developerwrangler|researcherdeveloper|False|0.47428858280181885
civic tech activist|government publisher|False|0.06660890579223633
civic tech activist|repository manager|False|0.1419639140367508
developerwrangler|government publisher|False|0.16965040564537048
developerwrangler|repositorymanagerresearcher|False|0.3865768313407898
repository manager|publisher|False|0.18137596547603607
developerwrangler|repository manager|False|0.3039403259754181
civic tech activist|researcherpublisher|False|0.2343568205833435
developerdatawrangler|repositorymanagerresearcher|False|0.397055059671402
developerdatawrangler|machine learn expert|False|0.23824234306812286
developerwrangler|researcherpublisher|False|0.3729230463504791
repositorymanagerresearcher|publisher|False|0.17553792893886566
researcherdeveloper|repositorymanagerresearcher|False|0.5426575541496277
researcherdeveloper|repository manager|False|0.11157840490341187
publisher|researcherdeveloper|False|0.2198481261730194
researcherdeveloper|machine learn expert|False|0.2284858524799347
publisher|developerpublisher|False|0.4318290650844574
repositorymanagerresearcher|developerdatawrangler|False|0.465724915266037
researcher|developer|False|0.27868974208831787
publisher|government publisher|False|0.3684247136116028
developer|developer|False|0.0
developerpublisher|developer|False|0.18529602885246277
publisher|researcherpublisher|False|0.4383460581302643
machine learn expert|civic tech activist|False|0.20512594282627106
repository manager|machine learn expert|False|0.21085478365421295
researcher|repositorymanagerresearcher|False|0.4798426032066345
researcher|repository manager|False|0.30209243297576904
researcherpublisher|developer|False|0.08469387143850327
researcher|machine learn expert|False|0.33627206087112427
machine learn expert|developerdatawrangler|False|0.2656586468219757
government publisher|researchergovernment publisher|True|0.8793857097625732
developerpublisher|repositorymanagerresearcher|False|0.19329281151294708
developer|machine learn expert|False|0.3958113193511963
developerpublisher|machine learn expert|False|0.1744365245103836
civic tech activist|developer|False|0.15940245985984802
researchergovernment publisher|civic tech activist|False|0.08989927917718887
government publisher|researcher|False|0.16952908039093018
machine learn expert|developerwrangler|False|0.3182961940765381
repository manager|researcherdeveloper|False|0.16933147609233856
developerwrangler|developer|False|0.321906715631485
researcherpublisher|repositorymanagerresearcher|False|0.320840984582901
machine learn expert|researchergovernment publisher|False|0.05661311373114586
researcherpublisher|repository manager|False|0.13964830338954926
researcherpublisher|machine learn expert|False|0.15584467351436615
developer|researchergovernment publisher|False|0.03659602627158165
repository manager|government publisher|False|0.13296830654144287
researchergovernment publisher|developerdatawrangler|False|0.08014244586229324
repositorymanagerresearcher|researcherdeveloper|False|0.41224318742752075
repository manager|repositorymanagerresearcher|False|0.698093831539154
civic tech activist|repositorymanagerresearcher|False|0.1494772732257843
machine learn expert|researcher|False|0.3146136701107025
repositorymanagerresearcher|government publisher|False|0.19888019561767578
repository manager|researcherpublisher|False|0.2354576140642166
civic tech activist|machine learn expert|False|0.16970393061637878
developer|researcher|False|0.3947312831878662
repositorymanagerresearcher|repository manager|False|0.6887083649635315
researchergovernment publisher|developerwrangler|False|0.05785878375172615
publisher|developer|False|0.2348473221063614
developerwrangler|machine learn expert|False|0.2903343737125397
repositorymanagerresearcher|researcherpublisher|False|0.453212171792984
researchergovernment publisher|researchergovernment publisher|False|0.0
government publisher|civic tech activist|False|0.10422129929065704
machine learn expert|developerpublisher|False|0.22695425152778625
researchergovernment publisher|researcher|False|0.15944892168045044
government publisher|publisher|False|0.2824350595474243
publisher|repositorymanagerresearcher|False|0.2338089495897293
publisher|repository manager|False|0.25150084495544434
developerdatawrangler|researchergovernment publisher|False|0.12381722778081894
publisher|machine learn expert|False|0.30234095454216003
government publisher|developerdatawrangler|False|0.13093554973602295
researcherdeveloper|researchergovernment publisher|False|0.03472988307476044
developerdatawrangler|civic tech activist|False|0.28851404786109924
machine learn expert|publisher|False|0.15389670431613922
developerdatawrangler|researcher|False|0.21589027345180511
developer|civic tech activist|False|0.34046053886413574
researchergovernment publisher|developerpublisher|False|0.06449642777442932
developerpublisher|civic tech activist|False|0.1788395792245865
developer|publisher|False|0.2505083382129669
government publisher|developerwrangler|False|0.19592592120170593
researcherdeveloper|researcher|False|0.43061619997024536
repository manager|developer|False|0.21161700785160065
developer|developerdatawrangler|False|0.39080560207366943
repositorymanagerresearcher|developer|False|0.21566948294639587
researchergovernment publisher|publisher|False|0.11673900485038757
researcher|researchergovernment publisher|False|0.26082050800323486
developer|developerwrangler|False|0.43114009499549866
developerpublisher|developerwrangler|False|0.2941051125526428
developerpublisher|researchergovernment publisher|False|0.07710625231266022
developerwrangler|civic tech activist|False|0.3553634285926819
researcher|researcher|False|0.0
