Entity 1 | Entity 2 | Result | Score 
general reference data|data package|True|0.824711263179779
interactive preview|feather integration|False|0.46683406829833984
remote vocabulary|elasticsearch integration|False|0.42004892230033875
web socket protocol|jquery plugin|False|0.29261404275894165
general country name|data|False|0.2763652205467224
ms|microsoft power bi integration|False|0.49639081954956055
dat integration|exist wizard|False|0.4432711899280548
ml dataset|new visualization|False|0.5067240595817566
ms|way|True|0.7786429524421692
dat integration|reproducible step|False|0.6139097213745117
feather integration|jquery plugin|False|0.2552243173122406
line|new visualization|False|0.6351919770240784
eprint integration|tool|False|0.5162230134010315
exist wizard|command line tool|False|0.3820074796676636
general reference data|interactive preview|False|0.6698355674743652
exploratory data analysi|integration|False|0.39441463351249695
eprint integration|quality of data|False|0.6012718677520752
new visualization|elasticsearch integration|False|0.3593937158584595
reproducible step|quality of data|True|0.9042262434959412
data|dat integration|False|0.6660116314888
visualization|preview button|False|0.6012207269668579
elasticsearch integration|integration|False|0.4740126430988312
spss integration|interactive preview|False|0.4773477017879486
exploratory data analysi|jquery plugin|False|0.22407303750514984
reference data on inflation|analysi|False|0.28905361890792847
eprint integration|dspace integration|False|0.1760113537311554
mongo integration|line|False|0.35608407855033875
visualization|general country name|False|0.29819273948669434
way|web socket protocol|False|0.48486119508743286
eml dataset|preview button|False|0.2918574810028076
visualization|data package|False|0.5797287225723267
type information|spss integration|True|0.7949835658073425
microsoft power bi integration|exploratory data analysi|False|0.2370373159646988
exploratory data analysi|microsoft power bi integration|False|0.33951377868652344
netcdf integration|command line tool|False|0.27021363377571106
remote vocabulary|command line tool|False|0.27050304412841797
mongo integration|useful metadata|False|0.39141610264778137
general country name|reference data on inflation|False|0.125630721449852
tool|analysi|True|0.7950267791748047
data|eprint integration|False|0.4613271653652191
online service|funding|False|0.17422886192798615
how many user|useful metadata|False|0.5103989243507385
funding|tool|False|0.4549958109855652
quality of data|integration|False|0.5386579632759094
visualization|online service|True|0.7086355090141296
preview button|way|False|0.6512726545333862
preview button|type information|True|0.7758998870849609
online service|eprint integration|False|0.3013189136981964
elasticsearch integration|feather integration|False|0.20388679206371307
funding|quality of data|False|0.28634971380233765
eml dataset|general country name|False|0.15825912356376648
eml dataset|data package|False|0.37781473994255066
interactive preview|elasticsearch integration|False|0.4444464445114136
quality of data|jquery plugin|False|0.3351042568683624
command line tool|jquery plugin|False|0.34589168429374695
new visualization|command line tool|False|0.3077148497104645
ml dataset|funding|False|0.3082353472709656
command line tool|exploratory data analysi|False|0.181720569729805
eml dataset|online service|False|0.38587287068367004
line|funding|False|0.2552862763404846
funding|dspace integration|False|0.2105618268251419
quality of data|microsoft power bi integration|False|0.35547491908073425
app|feather integration|False|0.22730115056037903
ms|web socket protocol|False|0.5950868725776672
command line tool|microsoft power bi integration|False|0.3158430755138397
preview button|feather integration|False|0.33002105355262756
exist wizard|eprint integration|False|0.36205556988716125
general country name|visualization|False|0.3891218304634094
general reference data|integration|True|0.7474287152290344
general country name|doi|False|0.2545807659626007
useful metadata|exploratory data analysi|False|0.4013446271419525
eprint integration|general reference data|False|0.4347468912601471
reference data on inflation|hdf5 integration|False|0.3215904235839844
reproducible step|general reference data|True|0.8920723795890808
spss integration|integration|False|0.4537346661090851
hdf5 integration|dat integration|False|0.2880465090274811
dat integration|jquery plugin|False|0.3206033706665039
web socket protocol|spss integration|False|0.3926328122615814
eprint integration|app|False|0.3309151828289032
useful metadata|way|True|0.9338182210922241
useful metadata|type information|True|0.9033549427986145
jquery plugin|preview button|False|0.39416950941085815
dat integration|exploratory data analysi|False|0.2679518163204193
interactive preview|new visualization|False|0.6097328662872314
feather integration|spss integration|False|0.20231413841247559
spss integration|jquery plugin|False|0.3073503077030182
general country name|eml dataset|False|0.22222623229026794
reproducible step|hdf5 integration|False|0.3345731496810913
eprint integration|ml dataset|False|0.34256479144096375
netcdf integration|eprint integration|False|0.16381852328777313
general country name|remote vocabulary|False|0.13756293058395386
remote vocabulary|eprint integration|False|0.3893243372440338
dat integration|microsoft power bi integration|False|0.3179337978363037
general reference data|feather integration|False|0.43808871507644653
jquery plugin|general country name|False|0.14229273796081543
mongo integration|exist wizard|False|0.3254183232784271
mongo integration|reproducible step|False|0.3479263186454773
mongo integration|ms|False|0.3977893590927124
jquery plugin|data package|False|0.2851715385913849
general country name|line|False|0.2685447931289673
how many user|ms|False|0.5641294717788696
data package|tool|False|0.5276210308074951
data|quality of data|False|0.6736840605735779
analysi|doi|False|0.3817513585090637
new visualization|funding|False|0.23129363358020782
funding|general reference data|False|0.4362412691116333
data package|excel spreadsheet|False|0.402904212474823
microsoft power bi integration|web socket protocol|False|0.2845374345779419
new visualization|eprint integration|False|0.33154788613319397
excel spreadsheet|useful metadata|False|0.383396178483963
general country name|netcdf integration|False|0.13453862071037292
elasticsearch integration|spss integration|False|0.32849496603012085
jquery plugin|interactive preview|False|0.387527197599411
type information|dat integration|True|0.8083969354629517
ms|command line tool|False|0.4576558768749237
funding|app|False|0.2082836776971817
preview button|elasticsearch integration|False|0.4198933243751526
how many user|general country name|False|0.2025720328092575
way|dat integration|True|0.8238106369972229
how many user|data package|False|0.48463156819343567
data package|dspace integration|False|0.4377991855144501
funding|ml dataset|False|0.3696269094944
how many user|online service|False|0.4917811155319214
command line tool|web socket protocol|False|0.24491354823112488
app|spss integration|False|0.3718336522579193
dspace integration|excel spreadsheet|False|0.3055780231952667
visualization|feather integration|False|0.563378632068634
exist wizard|quality of data|False|0.5844221711158752
general country name|mongo integration|False|0.1029900312423706
interactive preview|funding|False|0.32536011934280396
data package|how many user|False|0.47163161635398865
useful metadata|web socket protocol|False|0.2413627803325653
analysi|netcdf integration|False|0.27030864357948303
eml dataset|feather integration|False|0.27946737408638
ml dataset|analysi|False|0.3957010507583618
line|analysi|False|0.6387140154838562
app|new visualization|False|0.3555552065372467
preview button|new visualization|False|0.43476974964141846
dat integration|web socket protocol|False|0.3966306746006012
useful metadata|elasticsearch integration|False|0.40284380316734314
netcdf integration|quality of data|False|0.44721490144729614
integration|doi|False|0.6924934983253479
hdf5 integration|tool|False|0.35084256529808044
general reference data|spss integration|False|0.6358649730682373
web socket protocol|dat integration|False|0.40554025769233704
data|general reference data|True|0.8922896385192871
general country name|exist wizard|False|0.23065751791000366
hdf5 integration|quality of data|False|0.43146711587905884
general country name|reproducible step|False|0.2969219982624054
dspace integration|how many user|False|0.4255433976650238
feather integration|dat integration|False|0.24281346797943115
excel spreadsheet|ms|False|0.5042385458946228
jquery plugin|integration|False|0.305390328168869
ms|eprint integration|False|0.5599477887153625
data package|app|False|0.3269777297973633
mongo integration|exploratory data analysi|False|0.19319948554039001
analysi|preview button|False|0.3557508587837219
doi|ms|False|0.5040090680122375
hdf5 integration|dspace integration|False|0.21865350008010864
exploratory data analysi|dat integration|False|0.4530968964099884
ml dataset|how many user|False|0.5015377402305603
online service|hdf5 integration|False|0.3695540726184845
excel spreadsheet|general country name|False|0.1861533373594284
data package|ml dataset|False|0.5310174226760864
excel spreadsheet|data package|False|0.4200269877910614
mongo integration|microsoft power bi integration|False|0.24106520414352417
mongo integration|way|False|0.600050687789917
mongo integration|type information|False|0.5536218285560608
how many user|way|False|0.6689231395721436
exist wizard|general reference data|False|0.5224817991256714
microsoft power bi integration|dat integration|False|0.3844321072101593
how many user|type information|False|0.6272969245910645
useful metadata|command line tool|False|0.28478869795799255
type information|tool|True|0.9032360315322876
doi|general country name|False|0.27042776346206665
excel spreadsheet|online service|False|0.2814893126487732
visualization|spss integration|False|0.693724513053894
jquery plugin|feather integration|False|0.23624259233474731
new visualization|analysi|False|0.5991637706756592
doi|data package|False|0.4960404336452484
integration|netcdf integration|False|0.31929317116737366
type information|excel spreadsheet|False|0.4586394131183624
type information|quality of data|True|0.879226565361023
way|quality of data|True|0.9543850421905518
preview button|funding|False|0.2039363533258438
doi|online service|False|0.6180039048194885
exist wizard|hdf5 integration|False|0.41127026081085205
tool|doi|True|0.790719747543335
data package|data|False|0.443049818277359
analysi|interactive preview|False|0.5162319540977478
eml dataset|spss integration|False|0.3384137749671936
quality of data|dat integration|False|0.5026167035102844
command line tool|dat integration|False|0.2857280671596527
eprint integration|line|False|0.35268422961235046
microsoft power bi integration|eprint integration|False|0.27942314743995667
how many user|feather integration|False|0.3971141576766968
type information|dspace integration|False|0.6214169859886169
netcdf integration|general reference data|False|0.27960634231567383
visualization|new visualization|False|0.4811081886291504
eprint integration|useful metadata|False|0.45105209946632385
way|dspace integration|False|0.6898636221885681
hdf5 integration|general reference data|False|0.33289411664009094
interactive preview|analysi|False|0.6624475121498108
eml dataset|new visualization|False|0.42980387806892395
netcdf integration|hdf5 integration|False|0.20215992629528046
dspace integration|data|False|0.5788727402687073
remote vocabulary|hdf5 integration|False|0.461203008890152
integration|preview button|False|0.4378521144390106
hdf5 integration|app|False|0.3648819327354431
ms|quality of data|False|0.6871196627616882
web socket protocol|tool|False|0.4075993299484253
data package|reference data on inflation|False|0.2591996490955353
funding|line|False|0.37503787875175476
general country name|exploratory data analysi|False|0.13220424950122833
useful metadata|funding|False|0.2027582973241806
feather integration|tool|False|0.3285575211048126
web socket protocol|excel spreadsheet|False|0.27366605401039124
spss integration|dat integration|False|0.24756301939487457
tool|netcdf integration|False|0.3843739628791809
new visualization|hdf5 integration|False|0.3542223870754242
mongo integration|web socket protocol|False|0.33841556310653687
ml dataset|data|False|0.6324864625930786
useful metadata|eprint integration|False|0.38589006662368774
funding|useful metadata|False|0.3885590732097626
feather integration|excel spreadsheet|False|0.2499886155128479
feather integration|quality of data|False|0.5031524300575256
general country name|microsoft power bi integration|False|0.142327219247818
type information|general reference data|True|0.9510849714279175
excel spreadsheet|way|False|0.4286367893218994
jquery plugin|spss integration|False|0.3264499604701996
excel spreadsheet|type information|False|0.5190303921699524
mongo integration|elasticsearch integration|False|0.18865248560905457
way|general reference data|True|0.9696774482727051
exploratory data analysi|tool|False|0.4518643021583557
integration|interactive preview|False|0.5006104111671448
web socket protocol|dspace integration|False|0.3247930705547333
how many user|elasticsearch integration|False|0.44193923473358154
analysi|integration|False|0.4829880893230438
reference data on inflation|preview button|False|0.278141051530838
dspace integration|reference data on inflation|False|0.22279661893844604
exploratory data analysi|quality of data|False|0.3731648921966553
feather integration|dspace integration|False|0.13384489715099335
type information|app|False|0.535780131816864
elasticsearch integration|tool|False|0.4437521696090698
doi|type information|True|0.799822211265564
elasticsearch integration|excel spreadsheet|False|0.2838432490825653
data package|visualization|False|0.4843985140323639
analysi|jquery plugin|False|0.24652734398841858
microsoft power bi integration|quality of data|False|0.5182803273200989
type information|ml dataset|True|0.8111202120780945
reference data on inflation|general country name|False|0.09503946453332901
eprint integration|ms|False|0.4188995063304901
reference data on inflation|data package|False|0.31987643241882324
reproducible step|ms|True|0.7622822523117065
web socket protocol|how many user|False|0.41108882427215576
tool|preview button|False|0.5034749507904053
excel spreadsheet|feather integration|False|0.24951601028442383
exploratory data analysi|dspace integration|False|0.3085836172103882
quality of data|tool|False|0.6687684059143066
app|excel spreadsheet|False|0.33225017786026
doi|feather integration|False|0.3988231420516968
ms|general reference data|False|0.5947799682617188
quality of data|excel spreadsheet|False|0.47546419501304626
data package|eml dataset|False|0.4592597484588623
preview button|analysi|False|0.41239050030708313
reproducible step|general country name|False|0.18610747158527374
command line tool|quality of data|False|0.28478506207466125
mongo integration|command line tool|False|0.2673446238040924
reproducible step|data package|False|0.6979839205741882
dspace integration|visualization|False|0.3949548006057739
dspace integration|doi|False|0.32604312896728516
data package|remote vocabulary|False|0.26245084404945374
how many user|new visualization|False|0.5417910814285278
data|line|False|0.6788558959960938
eprint integration|online service|False|0.296018123626709
data package|line|False|0.46871641278266907
reproducible step|online service|False|0.6754343509674072
data|useful metadata|True|0.8411242365837097
elasticsearch integration|how many user|False|0.4754127562046051
ms|hdf5 integration|False|0.4865683913230896
funding|ms|False|0.3699565827846527
feather integration|general reference data|False|0.34478068351745605
quality of data|dspace integration|False|0.3464483320713043
tool|interactive preview|False|0.596427321434021
command line tool|dspace integration|False|0.37090298533439636
ml dataset|visualization|False|0.5768300294876099
web socket protocol|app|False|0.28786227107048035
ml dataset|doi|False|0.3199079632759094
general country name|web socket protocol|False|0.11312150955200195
dspace integration|eml dataset|False|0.24857406318187714
general reference data|tool|True|0.8158582448959351
integration|integration|False|0.0
line|doi|False|0.6368556022644043
feather integration|app|False|0.27467143535614014
dspace integration|remote vocabulary|False|0.2915443778038025
general reference data|excel spreadsheet|False|0.3354552686214447
dat integration|quality of data|True|0.8120728731155396
web socket protocol|ml dataset|False|0.3577462136745453
spss integration|tool|False|0.5404843688011169
exploratory data analysi|general reference data|False|0.3243962228298187
integration|jquery plugin|False|0.32014909386634827
app|how many user|False|0.4673478305339813
feather integration|ml dataset|False|0.23359234631061554
interactive preview|data|True|0.8220641613006592
spss integration|excel spreadsheet|False|0.2862081527709961
excel spreadsheet|elasticsearch integration|False|0.2769620716571808
funding|online service|False|0.28279832005500793
exploratory data analysi|app|False|0.32076311111450195
useful metadata|analysi|True|0.7307547926902771
microsoft power bi integration|general reference data|False|0.4528466463088989
ml dataset|remote vocabulary|False|0.4535153806209564
dspace integration|netcdf integration|False|0.21272358298301697
data package|mongo integration|False|0.3768647015094757
dat integration|dspace integration|False|0.22394418716430664
elasticsearch integration|app|False|0.38008883595466614
doi|elasticsearch integration|False|0.5441222786903381
exploratory data analysi|ml dataset|False|0.45502132177352905
spss integration|dspace integration|False|0.22836561501026154
mongo integration|funding|False|0.2505052387714386
how many user|funding|False|0.3531796634197235
elasticsearch integration|ml dataset|False|0.34784457087516785
mongo integration|eprint integration|False|0.14457064867019653
quality of data|general reference data|True|0.7867603898048401
analysi|spss integration|False|0.3873506784439087
ml dataset|netcdf integration|False|0.3124825656414032
command line tool|general reference data|False|0.2981264293193817
general reference data|how many user|True|0.7277750968933105
visualization|excel spreadsheet|False|0.5430785417556763
line|netcdf integration|False|0.4438439607620239
hdf5 integration|line|False|0.3944493532180786
quality of data|app|False|0.41537508368492126
dspace integration|mongo integration|False|0.13131743669509888
spss integration|how many user|False|0.47917360067367554
data|ms|False|0.6483898758888245
hdf5 integration|useful metadata|False|0.3704356253147125
tool|integration|True|0.7775638699531555
eprint integration|way|True|0.7532062530517578
eprint integration|type information|False|0.5220134258270264
data package|exist wizard|False|0.5241788029670715
excel spreadsheet|new visualization|False|0.32392024993896484
data package|reproducible step|False|0.6912534832954407
reproducible step|way|True|0.9814321994781494
reproducible step|type information|True|0.9477220177650452
eml dataset|excel spreadsheet|False|0.2746216952800751
quality of data|ml dataset|False|0.6898834705352783
online service|preview button|False|0.44638076424598694
elasticsearch integration|data|False|0.5280128717422485
reference data on inflation|feather integration|False|0.267276406288147
tool|jquery plugin|False|0.39119020104408264
ml dataset|mongo integration|False|0.37955254316329956
doi|new visualization|False|0.6327791810035706
web socket protocol|reference data on inflation|False|0.2560218870639801
dat integration|general reference data|False|0.6459440588951111
online service|general country name|False|0.1842617690563202
useful metadata|hdf5 integration|False|0.5629701614379883
funding|exploratory data analysi|False|0.19827301800251007
online service|data package|False|0.3934004604816437
general reference data|app|False|0.5273392200469971
data|online service|False|0.47711777687072754
dspace integration|exist wizard|False|0.3016352951526642
line|preview button|False|0.44505828619003296
dspace integration|reproducible step|False|0.3649560213088989
reproducible step|feather integration|False|0.5242974162101746
visualization|how many user|False|0.6927943825721741
app|data|False|0.4223051369190216
exist wizard|ms|False|0.4210412800312042
interactive preview|visualization|False|0.5941277146339417
preview button|data|False|0.5593251585960388
interactive preview|doi|False|0.667752206325531
type information|line|True|0.886168897151947
general country name|dat integration|False|0.22416186332702637
way|line|True|0.8883136510848999
funding|way|False|0.5221194624900818
spss integration|app|False|0.3873348832130432
funding|type information|False|0.4161217510700226
general reference data|ml dataset|False|0.6538194417953491
type information|useful metadata|True|0.914275586605072
dspace integration|interactive preview|False|0.428272008895874
way|useful metadata|True|0.9404200911521912
line|data package|False|0.5496827363967896
eml dataset|how many user|False|0.39062073826789856
integration|spss integration|False|0.4509277939796448
exist wizard|general country name|False|0.13275322318077087
spss integration|ml dataset|False|0.4676279127597809
elasticsearch integration|reference data on inflation|False|0.25858718156814575
exist wizard|data package|False|0.4687179625034332
jquery plugin|tool|False|0.32461631298065186
ml dataset|interactive preview|False|0.5006895661354065
exist wizard|online service|False|0.47245538234710693
general country name|eprint integration|False|0.1394277811050415
excel spreadsheet|funding|False|0.1904507279396057
netcdf integration|ms|False|0.3605831265449524
line|interactive preview|True|0.7410216927528381
jquery plugin|excel spreadsheet|False|0.22246529161930084
remote vocabulary|preview button|False|0.5126941204071045
general reference data|data|True|0.9487008452415466
hdf5 integration|ms|False|0.35360628366470337
app|reference data on inflation|False|0.21218277513980865
doi|funding|False|0.3441639542579651
analysi|dat integration|False|0.5102375149726868
web socket protocol|eml dataset|False|0.2896633744239807
netcdf integration|general country name|False|0.11088009178638458
remote vocabulary|general country name|False|0.17446871101856232
interactive preview|netcdf integration|False|0.4152039587497711
netcdf integration|data package|False|0.29953816533088684
remote vocabulary|data package|False|0.49853184819221497
web socket protocol|remote vocabulary|False|0.28385698795318604
new visualization|preview button|False|0.4644792079925537
elasticsearch integration|visualization|False|0.41362980008125305
eprint integration|elasticsearch integration|False|0.16379965841770172
reference data on inflation|spss integration|False|0.2940139174461365
elasticsearch integration|doi|False|0.4134666621685028
how many user|analysi|False|0.4948742389678955
reproducible step|elasticsearch integration|False|0.4342315196990967
web socket protocol|line|False|0.41042962670326233
netcdf integration|online service|False|0.38445985317230225
remote vocabulary|online service|False|0.27213773131370544
feather integration|line|False|0.26786527037620544
data package|exploratory data analysi|False|0.27902624011039734
web socket protocol|useful metadata|False|0.2704881727695465
new visualization|general country name|False|0.1513792872428894
new visualization|data package|False|0.4400503933429718
hdf5 integration|online service|False|0.4633813500404358
feather integration|useful metadata|False|0.32381629943847656
data|way|True|0.9082261919975281
tool|spss integration|False|0.648143470287323
data|type information|True|0.8990874290466309
data package|microsoft power bi integration|False|0.37007227540016174
jquery plugin|how many user|False|0.3061705231666565
dspace integration|integration|False|0.4450036883354187
general reference data|reference data on inflation|False|0.30271968245506287
app|visualization|False|0.40615445375442505
visualization|data|True|0.8232080340385437
elasticsearch integration|eml dataset|False|0.25179821252822876
interactive preview|mongo integration|False|0.4900355041027069
app|doi|False|0.35409408807754517
type information|exist wizard|True|0.7044686675071716
type information|reproducible step|True|0.9474130272865295
preview button|doi|False|0.4097515344619751
type information|ms|True|0.7961375713348389
reference data on inflation|new visualization|False|0.26036956906318665
exploratory data analysi|line|False|0.3473069667816162
elasticsearch integration|remote vocabulary|False|0.26115289330482483
way|ms|True|0.8470988273620605
new visualization|interactive preview|False|0.521358072757721
spss integration|reference data on inflation|False|0.2883602976799011
dspace integration|jquery plugin|False|0.23361808061599731
exploratory data analysi|useful metadata|False|0.29006561636924744
interactive preview|preview button|False|0.5670539736747742
funding|elasticsearch integration|False|0.2563121020793915
microsoft power bi integration|line|False|0.3697480857372284
eml dataset|data|False|0.572570264339447
ml dataset|integration|False|0.5427123308181763
eprint integration|command line tool|False|0.25221604108810425
line|integration|False|0.6419382691383362
microsoft power bi integration|useful metadata|False|0.4096696376800537
web socket protocol|mongo integration|False|0.30731019377708435
app|eml dataset|False|0.2193923443555832
reproducible step|new visualization|False|0.6878361105918884
elasticsearch integration|netcdf integration|False|0.2405186891555786
dspace integration|microsoft power bi integration|False|0.24158938229084015
general country name|quality of data|False|0.2179136425256729
ml dataset|jquery plugin|False|0.292148232460022
app|remote vocabulary|False|0.2556822597980499
online service|feather integration|False|0.3184666037559509
exist wizard|type information|False|0.5680029392242432
line|jquery plugin|False|0.38143467903137207
way|online service|True|0.767851710319519
general reference data|visualization|True|0.7828633189201355
mongo integration|hdf5 integration|False|0.21664738655090332
general reference data|doi|True|0.7861723303794861
jquery plugin|app|False|0.3369835615158081
quality of data|line|False|0.575088620185852
command line tool|line|False|0.38651639223098755
visualization|reference data on inflation|False|0.4187735915184021
quality of data|useful metadata|False|0.6524288058280945
command line tool|useful metadata|False|0.24855825304985046
app|netcdf integration|False|0.2621341049671173
jquery plugin|ml dataset|False|0.23083186149597168
preview button|netcdf integration|False|0.3971569538116455
line|feather integration|False|0.3757670521736145
elasticsearch integration|mongo integration|False|0.22900767624378204
funding|command line tool|False|0.20510433614253998
exist wizard|feather integration|False|0.3098267614841461
web socket protocol|exist wizard|False|0.34716013073921204
eml dataset|reference data on inflation|False|0.22592827677726746
web socket protocol|reproducible step|False|0.3506130874156952
general reference data|eml dataset|False|0.5196297764778137
netcdf integration|type information|False|0.4536360204219818
excel spreadsheet|analysi|False|0.29663124680519104
ms|general country name|False|0.23781238496303558
analysi|tool|False|0.5888473987579346
feather integration|exist wizard|False|0.29513394832611084
feather integration|reproducible step|False|0.350492388010025
ms|data package|False|0.6000968813896179
feather integration|ms|False|0.3403628170490265
general reference data|remote vocabulary|False|0.6494197845458984
analysi|excel spreadsheet|False|0.3210042119026184
hdf5 integration|way|False|0.6374006867408752
spss integration|eml dataset|False|0.34061238169670105
hdf5 integration|type information|False|0.5943798422813416
data package|web socket protocol|False|0.30363360047340393
doi|analysi|False|0.5188969373703003
dat integration|line|False|0.5035229921340942
ms|online service|False|0.5959712266921997
spss integration|remote vocabulary|False|0.4232161045074463
new visualization|integration|False|0.5646987557411194
jquery plugin|data|False|0.34084266424179077
app|mongo integration|False|0.3754929304122925
visualization|doi|True|0.7451893091201782
dat integration|useful metadata|False|0.6135852932929993
spss integration|line|False|0.4508177638053894
exploratory data analysi|exist wizard|False|0.3547700345516205
eprint integration|funding|False|0.18428580462932587
data|elasticsearch integration|False|0.4846614599227905
exploratory data analysi|ms|False|0.3627590835094452
general reference data|netcdf integration|False|0.3940262198448181
reproducible step|funding|False|0.4110660254955292
netcdf integration|feather integration|False|0.14380575716495514
remote vocabulary|feather integration|False|0.23689696192741394
analysi|dspace integration|False|0.33752256631851196
spss integration|useful metadata|False|0.5506033301353455
tool|dat integration|True|0.7016953825950623
elasticsearch integration|exist wizard|False|0.35292017459869385
elasticsearch integration|reproducible step|False|0.4168965518474579
eml dataset|visualization|False|0.4325278103351593
microsoft power bi integration|ms|False|0.33610278367996216
eml dataset|doi|False|0.28573909401893616
type information|exploratory data analysi|False|0.5237148404121399
general country name|general reference data|False|0.33697956800460815
dspace integration|web socket protocol|False|0.3372098505496979
elasticsearch integration|interactive preview|False|0.4466317892074585
visualization|eml dataset|False|0.568787157535553
new visualization|feather integration|False|0.372761607170105
visualization|remote vocabulary|False|0.5687366127967834
type information|microsoft power bi integration|False|0.5858179330825806
type information|way|True|0.9696343541145325
analysi|how many user|False|0.43701425194740295
microsoft power bi integration|general country name|False|0.1483583003282547
way|type information|True|0.9817346930503845
general reference data|mongo integration|False|0.44187238812446594
app|reproducible step|False|0.5035946369171143
interactive preview|integration|False|0.6464980840682983
quality of data|exist wizard|False|0.4578253924846649
exist wizard|elasticsearch integration|False|0.41510432958602905
quality of data|ms|False|0.6124323606491089
command line tool|ms|False|0.44905102252960205
jquery plugin|reference data on inflation|False|0.18107090890407562
funding|eprint integration|False|0.26931020617485046
eml dataset|remote vocabulary|False|0.3206174671649933
ml dataset|spss integration|False|0.3997642695903778
microsoft power bi integration|online service|False|0.3619523048400879
app|interactive preview|False|0.3816384971141815
data|command line tool|False|0.35001295804977417
interactive preview|jquery plugin|False|0.3407329320907593
integration|tool|True|0.7235912680625916
preview button|interactive preview|False|0.5369101166725159
visualization|netcdf integration|False|0.5161660313606262
data|new visualization|False|0.6115276217460632
data package|command line tool|False|0.23481179773807526
line|spss integration|False|0.5839049816131592
integration|excel spreadsheet|False|0.37255123257637024
online service|new visualization|False|0.44969993829727173
useful metadata|preview button|False|0.5533269643783569
eml dataset|netcdf integration|False|0.23898880183696747
netcdf integration|elasticsearch integration|False|0.15234005451202393
command line tool|online service|False|0.2610752582550049
general reference data|exist wizard|False|0.6708667278289795
analysi|app|False|0.37125712633132935
general reference data|reproducible step|True|0.7826486229896545
integration|dspace integration|False|0.36140376329421997
dat integration|ms|False|0.4941210448741913
ms|type information|True|0.81244957447052
web socket protocol|exploratory data analysi|False|0.205398291349411
useful metadata|general country name|False|0.1660737246274948
hdf5 integration|elasticsearch integration|False|0.23752014338970184
jquery plugin|visualization|False|0.3696289658546448
jquery plugin|doi|False|0.24393101036548615
visualization|mongo integration|False|0.5899689793586731
useful metadata|data package|False|0.5984057784080505
feather integration|exploratory data analysi|False|0.12974996864795685
spss integration|exist wizard|False|0.3979569673538208
