Action 1 | Action 2 | Result | Score 
have|have|True|1.0
reuse|extract|False|0.7738200426101685
make sure|clarify|False|0.8693087100982666
extract|ensure|False|0.6485989093780518
know|know|True|1.0
document|have|False|0.614579975605011
check|record|False|0.8482820987701416
properly record|read|False|0.7584725618362427
store|receive|False|0.8225401639938354
receive|make sure|False|0.774100661277771
access|ensure|False|0.7834113240242004
have|make sure|False|0.7482296228408813
want|receive|False|0.8864672183990479
record|get|False|0.7739084362983704
ensure|extract|False|0.7546674013137817
store|check|False|0.7771175503730774
have|clarify|False|0.7437852621078491
read|have|False|0.7443605661392212
import|receive|False|0.8364514708518982
document|link|False|0.541391909122467
need|plan|False|0.7798655033111572
have|store|False|0.668915331363678
properly record|extract|False|0.710105299949646
check|read|False|0.8786656260490417
be inform|have|False|0.7600904703140259
receive|access|False|0.8214275240898132
document|make sure|False|0.710585355758667
extract|need|False|0.6297658085823059
want|check|False|0.8445323705673218
know in advance|check|False|0.8323670625686646
plan|have|False|0.7842980623245239
document|clarify|False|0.7718456387519836
store|be inform|False|0.6660938262939453
import|check|False|0.7380963563919067
have|reuse|False|0.7637944221496582
document|store|False|0.628765344619751
get|clarify|False|0.7639166116714478
access|need|False|0.6982027888298035
read|link|False|0.7137427926063538
want|be inform|False|0.7679427266120911
check|extract|False|0.8396478295326233
know in advance|be inform|False|0.8326709270477295
document|reuse|False|0.6515859365463257
read|make sure|False|0.742842972278595
record|know|False|0.5567840933799744
extract|know in advance|False|0.559006929397583
indicate|get|False|0.77728271484375
be inform|make sure|False|0.849504292011261
reuse|receive|False|0.7685227394104004
read|store|False|0.7658736705780029
extract|document|False|0.5837181210517883
plan|make sure|False|0.8172370791435242
want|import|False|0.754571795463562
indicate|record|False|0.7180260419845581
know in advance|import|False|0.666587769985199
plan|clarify|False|0.7865549921989441
know in advance|see|False|0.7327681183815002
import|import|True|1.0
read|access|False|0.8517490029335022
plan|store|False|0.6874991059303284
be inform|access|False|0.7969177961349487
want|link|False|0.6609984636306763
plan|reuse|False|0.784956157207489
need|ensure|False|0.7806708216667175
know|receive|False|0.8533022999763489
import|link|False|0.5913272500038147
make sure|plan|False|0.8481941223144531
extract|be inform|False|0.6568753123283386
properly record|receive|False|0.7757973074913025
store|access|False|0.7317564487457275
know|check|False|0.8367927670478821
reuse|have|False|0.631679892539978
extract|import|False|0.7628318071365356
want|access|False|0.7774060964584351
extract|see|False|0.5772714018821716
know in advance|access|False|0.808934211730957
have|plan|False|0.7549639344215393
import|access|False|0.7108036279678345
know|be inform|False|0.8321123719215393
receive|extract|False|0.8638044595718384
see|see|True|1.0
reuse|link|False|0.6164673566818237
ensure|have|False|0.6532813310623169
get|plan|False|0.7718150615692139
store|get|False|0.7747814655303955
reuse|make sure|False|0.7841331362724304
know|import|False|0.6439234018325806
reuse|clarify|False|0.7797094583511353
properly record|have|False|0.528243362903595
know|see|False|0.7750048637390137
link|know|False|0.5827223658561707
store|record|False|0.776608407497406
reuse|store|False|0.6683149337768555
record|receive|False|0.8317478895187378
want|get|True|0.913551390171051
have|want|False|0.7551894783973694
know in advance|get|False|0.817923367023468
make sure|ensure|True|0.9325049519538879
want|record|False|0.7674343585968018
reuse|access|False|0.7047557830810547
know|link|False|0.6060093641281128
know in advance|record|False|0.7218042612075806
record|check|False|0.7632675170898438
document|want|False|0.5618457198143005
import|record|False|0.6778455376625061
plan|plan|True|1.0
ensure|make sure|True|0.9363689422607422
properly record|link|False|0.44927388429641724
check|have|False|0.7539891004562378
read|extract|False|0.8296483159065247
ensure|clarify|False|0.8336763978004456
properly record|make sure|False|0.7676613926887512
get|know|False|0.6915133595466614
have|ensure|False|0.7083011865615845
properly record|store|False|0.6371753811836243
know|access|False|0.7808254957199097
know in advance|read|False|0.7737100124359131
indicate|receive|False|0.8437138199806213
import|read|False|0.753951370716095
properly record|access|False|0.606359601020813
store|extract|False|0.7860090732574463
document|ensure|False|0.5893971920013428
extract|get|False|0.8273325562477112
check|make sure|False|0.8944343328475952
plan|want|False|0.7540903091430664
get|ensure|False|0.7036257386207581
check|clarify|False|0.8511987924575806
check|store|False|0.797766923904419
need|see|False|0.6799747943878174
want|extract|False|0.8353314995765686
access|plan|False|0.824806809425354
know in advance|extract|False|0.6975549459457397
import|extract|False|0.8322901129722595
have|need|False|0.6856551170349121
see|record|False|0.8048511147499084
record|link|False|0.519888162612915
read|ensure|False|0.7252804636955261
check|reuse|False|0.7850370407104492
know|get|False|0.8282840251922607
be inform|ensure|False|0.7952128648757935
document|need|False|0.5396453142166138
plan|ensure|False|0.7781898975372314
know|record|False|0.7472147345542908
extract|know|False|0.5534083843231201
indicate|have|False|0.7135255336761475
link|receive|False|0.7998796701431274
have|know in advance|False|0.735377848148346
record|access|False|0.6952189803123474
have|document|False|0.45069995522499084
access|know|False|0.77433842420578
link|check|False|0.7112729549407959
read|need|False|0.6255249381065369
indicate|link|False|0.6315581798553467
be inform|need|False|0.6796875596046448
know|read|False|0.8525984287261963
plan|need|False|0.6740856766700745
indicate|make sure|False|0.8192026615142822
ensure|plan|False|0.8203045129776001
link|be inform|False|0.6890193223953247
indicate|store|False|0.6432816386222839
make sure|see|False|0.8064020276069641
receive|clarify|False|0.7980469465255737
know|extract|False|0.7715045213699341
know in advance|receive|False|0.8430493474006653
clarify|know|False|0.6190333962440491
indicate|access|False|0.7285401225090027
need|get|False|0.8465666770935059
plan|know in advance|False|0.8132734298706055
link|see|False|0.5909104347229004
record|record|True|1.0
plan|document|False|0.546065628528595
check|plan|False|0.8340139985084534
reuse|ensure|False|0.7072116136550903
store|have|False|0.5660046935081482
record|read|False|0.8276308178901672
get|see|False|0.8064448833465576
read|clarify|False|0.8199975490570068
want|have|False|0.8339115381240845
need|know|False|0.6925904750823975
extract|receive|False|0.8527248501777649
know in advance|have|False|0.7756103277206421
be inform|clarify|False|0.8391733169555664
import|have|False|0.6048561930656433
check|want|False|0.7427669167518616
ensure|ensure|True|1.0
link|access|False|0.7201859951019287
reuse|need|False|0.5916967391967773
read|reuse|False|0.8092503547668457
record|extract|False|0.7943932414054871
access|receive|True|0.912658154964447
properly record|ensure|False|0.578255832195282
extract|check|False|0.711262583732605
store|make sure|False|0.6794516444206238
plan|see|False|0.7028279304504395
store|clarify|False|0.7615508437156677
know in advance|link|False|0.5604270100593567
access|check|False|0.8595431447029114
want|make sure|False|0.8740488290786743
indicate|read|False|0.8037654161453247
know in advance|make sure|False|0.8676122426986694
want|clarify|False|0.8035770058631897
import|make sure|False|0.6848284006118774
check|ensure|False|0.863060712814331
know in advance|clarify|False|0.8221815228462219
make sure|record|False|0.8512771129608154
want|store|False|0.6967775225639343
import|clarify|False|0.7414126396179199
know in advance|store|False|0.5998105406761169
link|get|False|0.7546241879463196
import|store|False|0.6544529795646667
access|be inform|False|0.8096504807472229
properly record|need|False|0.5144200325012207
receive|plan|False|0.7340058088302612
want|reuse|False|0.8069760799407959
link|record|False|0.6149093508720398
know in advance|reuse|False|0.7795091271400452
indicate|extract|False|0.7665754556655884
see|have|False|0.7374668717384338
import|reuse|False|0.7316606640815735
access|import|False|0.7728855609893799
access|see|False|0.78375643491745
make sure|know|False|0.8380768299102783
document|plan|False|0.6649835109710693
extract|link|False|0.5704568028450012
check|need|False|0.7091963887214661
know|have|False|0.669369637966156
properly record|document|False|0.5260521769523621
get|record|False|0.8069155812263489
read|plan|False|0.783632755279541
have|know|False|0.6800282597541809
need|receive|False|0.8467286825180054
check|know in advance|False|0.7933115363121033
extract|access|False|0.748731791973114
be inform|plan|False|0.7181961536407471
link|extract|False|0.775743305683136
check|document|False|0.6611649990081787
plan|get|False|0.849768340587616
indicate|ensure|False|0.7715686559677124
know|make sure|False|0.8266903162002563
document|know|False|0.5224493741989136
need|check|False|0.8079814910888672
know|clarify|False|0.8059188723564148
access|access|True|1.0
receive|ensure|False|0.7527299523353577
know|store|False|0.6956836581230164
properly record|clarify|False|0.7321368455886841
store|plan|False|0.6230273842811584
ensure|see|False|0.6218395233154297
read|want|False|0.6973190903663635
know|reuse|False|0.7985983490943909
read|know|False|0.6865032911300659
record|have|False|0.5831844806671143
want|plan|False|0.8708851933479309
properly record|reuse|False|0.6964250802993774
check|be inform|False|0.8476585745811462
be inform|know|False|0.747835099697113
import|plan|False|0.6921611428260803
indicate|need|False|0.7110885381698608
plan|know|False|0.6982196569442749
extract|record|False|0.7440178394317627
access|get|True|0.905026376247406
check|see|False|0.7978505492210388
access|record|False|0.8430047035217285
record|make sure|False|0.734643816947937
record|clarify|False|0.7583968043327332
know in advance|want|False|0.6805204749107361
indicate|document|False|0.530925452709198
import|want|False|0.6682440638542175
record|store|False|0.6928625702857971
extract|read|False|0.8078213930130005
make sure|check|False|0.8996699452400208
reuse|plan|False|0.7067930698394775
record|reuse|False|0.6953991055488586
access|read|False|0.895575761795044
store|ensure|False|0.6355534791946411
have|receive|False|0.8567895293235779
need|access|False|0.763134777545929
