Persona 1 | Persona 2 | Result | Score 
enforcement staff member|prospectiveapplicant|False|0.6975318789482117
enforcement staff member|development staff member|True|0.790767252445221
enforcement staff member|customer|False|0.6818103194236755
enforcement staff member|plan review staff supervisor|True|0.8683538436889648
enforcement staff member|plan review staff member|True|0.8405147790908813
public user|public user|True|1.0
public user|inspector|True|0.7336866855621338
public user|inspection staff supervisor|True|0.8431496620178223
public user|zoning staff member|True|0.7229458689689636
public user|planning staff member|True|0.7948824763298035
public user|staff member|True|0.7370155453681946
public user|inspection supervisor|True|0.7975629568099976
public user|county staff member|True|0.7341381907463074
public user|technical staff member|True|0.7508947849273682
public user|prospectiveapplicant|True|0.7704749703407288
public user|development staff member|True|0.7484017014503479
public user|customer|True|0.8009589314460754
public user|plan review staff supervisor|True|0.8476114273071289
public user|plan review staff member|True|0.7998679280281067
inspector|inspector|True|1.0
inspector|inspection staff supervisor|True|0.9404016137123108
inspector|zoning staff member|True|0.8313791155815125
inspector|planning staff member|True|0.8576005697250366
inspector|staff member|True|0.8282892107963562
inspector|inspection supervisor|True|0.9376590251922607
inspector|county staff member|True|0.8355692625045776
inspector|technical staff member|True|0.8714643716812134
inspector|prospectiveapplicant|True|0.8561506271362305
inspector|development staff member|True|0.8393136262893677
inspector|customer|True|0.7835926413536072
inspector|plan review staff supervisor|True|0.9068589210510254
inspector|plan review staff member|True|0.8818826079368591
inspection staff supervisor|inspection staff supervisor|True|1.0
inspection staff supervisor|zoning staff member|True|0.8446852564811707
inspection staff supervisor|planning staff member|True|0.8649885654449463
inspection staff supervisor|staff member|True|0.9066137075424194
inspection staff supervisor|inspection supervisor|True|0.9834821820259094
inspection staff supervisor|county staff member|True|0.8418728113174438
inspection staff supervisor|technical staff member|True|0.8774527311325073
inspection staff supervisor|prospectiveapplicant|True|0.8369714021682739
inspection staff supervisor|development staff member|True|0.8642117977142334
inspection staff supervisor|customer|True|0.8001315593719482
inspection staff supervisor|plan review staff supervisor|True|0.9291915893554688
inspection staff supervisor|plan review staff member|True|0.908107578754425
zoning staff member|zoning staff member|True|1.0
zoning staff member|planning staff member|True|0.8698729872703552
zoning staff member|staff member|True|0.9167452454566956
zoning staff member|inspection supervisor|True|0.8331074118614197
zoning staff member|county staff member|True|0.7993992567062378
zoning staff member|technical staff member|True|0.7517606616020203
zoning staff member|prospectiveapplicant|False|0.6864357590675354
zoning staff member|development staff member|True|0.7744991183280945
zoning staff member|customer|False|0.6707934737205505
zoning staff member|plan review staff supervisor|True|0.8642600774765015
zoning staff member|plan review staff member|True|0.8421152234077454
planning staff member|planning staff member|True|1.0
planning staff member|staff member|True|0.9484313130378723
planning staff member|inspection supervisor|True|0.8670276403427124
planning staff member|county staff member|True|0.8586661219596863
planning staff member|technical staff member|True|0.8578524589538574
planning staff member|prospectiveapplicant|True|0.795380175113678
planning staff member|development staff member|True|0.8893637657165527
planning staff member|customer|True|0.7722716927528381
planning staff member|plan review staff supervisor|True|0.945984423160553
planning staff member|plan review staff member|True|0.9469794631004333
staff member|staff member|True|1.0
staff member|inspection supervisor|True|0.8705086708068848
staff member|county staff member|True|0.8979556560516357
staff member|technical staff member|True|0.8965803980827332
staff member|prospectiveapplicant|True|0.8199847340583801
staff member|development staff member|True|0.8903437256813049
staff member|customer|True|0.7832666635513306
staff member|plan review staff supervisor|True|0.922062873840332
staff member|plan review staff member|True|0.9087510704994202
inspection supervisor|inspection supervisor|True|1.0
inspection supervisor|county staff member|True|0.8374941349029541
inspection supervisor|technical staff member|True|0.8696693778038025
inspection supervisor|prospectiveapplicant|True|0.8217254281044006
inspection supervisor|development staff member|True|0.847385585308075
inspection supervisor|customer|True|0.7986175417900085
inspection supervisor|plan review staff supervisor|True|0.9185976982116699
inspection supervisor|plan review staff member|True|0.894229531288147
county staff member|county staff member|True|1.0
county staff member|technical staff member|True|0.7786175608634949
county staff member|prospectiveapplicant|False|0.6957085728645325
county staff member|development staff member|True|0.8158873319625854
county staff member|customer|True|0.7143139243125916
county staff member|plan review staff supervisor|True|0.8751646876335144
county staff member|plan review staff member|True|0.8667260408401489
technical staff member|technical staff member|True|1.0
technical staff member|prospectiveapplicant|True|0.7906884551048279
technical staff member|development staff member|True|0.8981916904449463
technical staff member|customer|True|0.7872079610824585
technical staff member|plan review staff supervisor|True|0.900859534740448
technical staff member|plan review staff member|True|0.8851162791252136
prospectiveapplicant|prospectiveapplicant|True|1.0
prospectiveapplicant|development staff member|True|0.8027766346931458
prospectiveapplicant|customer|True|0.8113875985145569
prospectiveapplicant|plan review staff supervisor|True|0.8592403531074524
prospectiveapplicant|plan review staff member|True|0.8201760053634644
development staff member|development staff member|True|1.0
development staff member|customer|True|0.7733311653137207
development staff member|plan review staff supervisor|True|0.9120766520500183
development staff member|plan review staff member|True|0.902781069278717
customer|customer|True|1.0
customer|plan review staff supervisor|True|0.8567337989807129
customer|plan review staff member|True|0.8216486573219299
plan review staff supervisor|plan review staff supervisor|True|1.0
plan review staff supervisor|plan review staff member|True|0.9654025435447693
plan review staff member|plan review staff member|True|1.0
